"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:30 PM"
"Sample Rate","20"
"Duration","11"
"Segment","Session"
"Beacon Markers","11"
"Segment Times","0:11.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"35.3438","13.2595","1.3232","72.8141","1.4868","-0.1682","-0.1550","-2.9805","1.4238","0.6147","0.7271","0.0000","3155.5515","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.4206","0.0000","72.7401","0.0000","0.0000","0.0000","0.0000","13.0604","0.0000","0.0000","1.4000","8.3594","0.0000","509.8131","0.0000","0.0000","21.7400","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9431","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5104","13.5104","13.8190","0.0000","0.0000","2.0000","0.0000","0.0000","2.4224","0.0000","0.0000","13.5104","0.0000","13.5104","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2560","1.3560","72.8172","1.3813","-0.1635","-0.2038","-2.9990","1.3174","0.8103","0.9651","0.0000","3136.8599","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","502.5608","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4000","8.3123","0.0000","513.0841","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5575","13.5575","13.9143","0.0000","0.0000","2.0000","0.0000","0.0000","2.4222","0.0000","0.0000","13.5575","0.0000","13.5575","0.0000","0.0000","1.4067","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2526","1.3491","72.8203","1.3540","-0.1050","-0.2200","-2.9746","1.0430","0.9048","1.4121","0.0000","3123.8953","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.9231","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4000","8.2648","0.0000","511.9231","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","0.1779","0.0000","0.0000","0.0000","0.0000","0.9595","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.0571","0.0000","0.0000","2.0000","0.0000","0.0000","2.4236","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4543","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2492","1.3242","72.8234","1.3877","-0.0272","-0.1871","-2.9316","1.0088","0.5430","1.9824","0.0000","3112.9429","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.0385","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4000","8.2171","0.0000","509.0385","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","0.4183","0.0000","0.0000","0.0000","0.0000","0.9605","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.8077","0.0000","0.0000","2.0000","0.0000","0.0000","2.4250","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4981","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2458","1.3223","72.8266","1.6099","-0.0345","-0.1465","-2.9316","1.2207","0.4092","2.4062","0.0000","3131.0583","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.6893","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4311","8.2621","0.0000","506.4466","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","0.6587","0.0000","0.0000","0.0000","0.0000","0.9610","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.6923","0.0000","0.0000","2.0000","0.0000","0.0000","2.4255","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4500","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2423","1.3506","72.8297","1.9312","-0.1024","-0.1566","-2.9609","1.1592","0.4841","2.8516","0.0000","3165.5242","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.2039","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4796","8.3592","0.0000","504.0194","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","0.8990","0.0000","0.0000","0.0000","0.0000","0.9610","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.5941","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4019","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2389","1.3638","72.8328","2.1348","-0.1295","-0.1945","-2.9805","1.3140","0.3724","3.1943","0.0000","3189.4753","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.1471","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4713","8.4000","0.0000","505.2745","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9629","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.5644","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2355","1.3257","72.8359","2.4033","-0.0769","-0.1929","-2.9863","1.3799","0.5376","3.5410","0.0000","3205.8118","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6765","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4218","8.4000","0.0000","509.1961","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9677","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.5755","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2320","1.3125","72.8391","2.8301","-0.0234","-0.1594","-2.9814","0.8098","1.2241","3.8164","0.0000","3194.9438","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0093","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.3738","8.3748","0.0000","509.7383","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.2170","0.0000","0.0000","2.0000","0.0000","0.0000","2.4264","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2286","1.3501","72.8422","3.0957","-0.0374","-0.1152","-2.9453","0.8721","1.3350","3.8750","0.0000","3162.7009","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.8785","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.3271","8.3280","0.0000","507.4019","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9729","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.8318","0.0000","0.0000","2.0000","0.0000","0.0000","2.4269","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2252","1.3486","72.8453","3.1504","-0.0804","-0.1076","-2.9170","1.2197","1.3086","3.9229","0.0000","3141.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.4392","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.3194","8.3000","0.0000","506.1869","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9739","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.0280","0.0000","0.0000","2.0000","0.0000","0.0000","2.4270","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4380","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2218","1.3091","72.8484","3.4844","-0.1299","-0.1488","-2.9746","1.0400","1.6094","4.0117","0.0000","3136.1111","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.0374","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.3657","8.3000","0.0000","506.6542","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9734","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.2243","0.0000","0.0000","2.0000","0.0000","0.0000","2.4270","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4843","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2183","1.2983","72.8516","4.0635","-0.1434","-0.1794","-3.0332","1.0762","1.3765","3.9922","0.0000","3125.0496","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2277","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4257","8.2743","0.0000","506.6139","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9731","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.7864","0.0000","0.0000","2.0000","0.0000","0.0000","2.4260","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2149","1.3105","72.8547","4.2734","-0.1063","-0.1771","-3.0215","1.4346","0.9238","3.8730","0.0000","3098.3169","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2574","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5248","8.1752","0.0000","505.1287","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9740","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.7282","0.0000","0.0000","2.0000","0.0000","0.0000","2.4246","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2115","1.3403","72.8578","4.1875","-0.0435","-0.1449","-2.9777","1.6648","0.9065","3.6465","0.0000","3085.7646","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9412","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0689","0.0000","0.0000","1.6000","8.1235","0.0000","504.4706","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9748","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.6699","0.0000","0.0000","2.0000","0.0000","0.0000","2.4243","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2080","1.3477","72.8609","4.1914","0.0023","-0.0992","-2.9461","1.7817","0.8538","3.4469","0.0000","3118.1177","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8627","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0204","0.0000","0.0000","1.6000","8.2216","0.0000","506.4314","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9709","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.6117","0.0000","0.0000","2.0000","0.0000","0.0000","2.4248","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2046","1.3306","72.8641","4.2715","-0.0088","-0.0637","-2.9516","1.8646","0.6464","3.2590","0.0000","3142.4314","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.6117","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0284","0.0000","0.0000","1.6000","8.3000","0.0000","507.7087","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9670","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.9412","0.0000","0.0000","2.0000","0.0000","0.0000","2.4250","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5282","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.2012","1.3174","72.8672","4.5293","-0.0640","-0.0690","-2.9660","1.8077","0.5433","3.0555","0.0000","3134.5881","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6699","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0775","0.0000","0.0000","1.6000","8.3000","0.0000","506.2524","0.0000","0.0000","21.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9665","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.1176","0.0000","0.0000","2.0000","0.0000","0.0000","2.4250","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5767","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1978","1.3232","72.8703","4.6738","-0.1130","-0.1158","-2.9816","1.6268","0.6088","2.8451","0.0000","3131.3523","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1346","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5924","8.3076","0.0000","505.6058","0.0000","0.0000","21.7729","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9660","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.2718","0.0000","0.0000","2.0000","0.0000","0.0000","2.4247","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5745","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1943","1.3311","72.8734","4.5781","-0.1291","-0.1593","-3.0051","1.4279","0.5962","2.5988","0.0000","3152.3047","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0962","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5448","8.3552","0.0000","509.9327","0.0000","0.0000","21.7973","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9601","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.5243","0.0000","0.0000","2.0000","0.0000","0.0000","2.4243","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5255","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1909","1.3223","72.8766","4.5195","-0.1046","-0.1698","-3.0100","1.2516","0.5255","2.3701","0.0000","3169.7283","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.9712","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3942","0.0000","513.8846","0.0000","0.0000","21.8217","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.3462","0.0000","0.0000","2.0000","0.0000","0.0000","2.4238","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1875","1.3110","72.8797","4.4570","-0.0568","-0.1427","-2.9820","1.2156","0.5833","2.1387","0.0000","3131.8640","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.4904","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.2971","0.0000","511.9615","0.0000","0.0000","21.8461","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9559","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.2692","0.0000","0.0000","2.0000","0.0000","0.0000","2.4233","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1840","1.2866","72.8828","4.4551","-0.0106","-0.0970","-2.9447","1.2378","0.6040","1.8846","0.0000","3094.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0096","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0806","0.0000","0.0000","1.5000","8.2000","0.0000","510.0385","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9593","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.2115","0.0000","0.0000","2.0000","0.0000","0.0000","2.4232","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4816","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1806","1.2959","72.8859","4.5059","0.0010","-0.0566","-2.9324","1.2006","0.6197","1.6146","0.0000","3105.1650","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.5728","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0320","0.0000","0.0000","1.4515","8.2481","0.0000","509.0486","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9592","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.3269","0.0000","0.0000","2.0000","0.0000","0.0000","2.4237","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4330","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1772","1.3330","72.8891","4.4512","-0.0209","-0.0427","-2.9467","1.0927","0.6495","1.3851","0.0000","3116.3301","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1165","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0167","0.0000","0.0000","1.4029","8.2962","0.0000","508.0777","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9583","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.8100","0.0000","0.0000","2.0000","0.0000","0.0000","2.4237","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1738","1.3247","72.8922","4.3594","-0.0440","-0.0488","-2.9578","1.0375","0.5861","1.1199","0.0000","3096.2114","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2330","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.0657","0.0000","0.0000","1.4000","8.2107","0.0000","508.8932","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9548","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.3100","0.0000","0.0000","2.0000","0.0000","0.0000","2.4227","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1703","1.3105","72.8953","4.2988","-0.0743","-0.0672","-2.9736","0.9713","0.5751","0.8440","0.0000","3074.0962","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.6602","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4000","8.1136","0.0000","509.8641","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.7788","0.0000","0.0000","2.0000","0.0000","0.0000","2.4220","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1669","1.3145","72.8984","4.2598","-0.1165","-0.1050","-2.9980","0.8882","0.5547","0.6241","0.0000","3087.1782","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.7353","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4426","8.1426","0.0000","507.8922","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.7943","0.0000","0.0000","0.0000","0.0000","0.9526","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.2212","0.0000","0.0000","2.0000","0.0000","0.0000","2.4220","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1635","1.3110","72.9016","4.2852","-0.1423","-0.1568","-3.0115","0.8288","0.4921","0.4428","0.0000","3105.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2647","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4921","8.1921","0.0000","505.4412","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.5550","0.0000","0.0000","0.0000","0.0000","0.9579","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.3113","0.0000","0.0000","2.0000","0.0000","0.0000","2.4225","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1600","1.3223","72.9047","4.3711","-0.1211","-0.1866","-2.9902","0.8444","0.4293","0.2867","0.0000","3133.7290","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8505","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4607","8.2778","0.0000","505.3832","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.3158","0.0000","0.0000","0.0000","0.0000","0.9645","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.2925","0.0000","0.0000","2.0000","0.0000","0.0000","2.4249","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.3438","13.1566","1.3599","72.9078","4.2207","-0.0748","-0.1762","-2.9305","0.9465","0.2779","0.1895","0.0000","3163.1682","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.4486","0.0000","72.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4140","8.3704","0.0000","505.8505","0.0000","0.0000","21.8500","0.0000","0.0000","0.0000","0.0766","0.0000","0.0000","0.0000","0.0000","0.9721","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.7524","0.0000","0.0000","2.0000","0.0000","0.0000","2.4271","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
