"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:37 PM"
"Sample Rate","20"
"Duration","26"
"Segment","Session"
"Beacon Markers","26"
"Segment Times","0:26.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"37.2139","13.3007","1.4740","61.1589","1.9530","-0.3118","-0.1858","-2.9668","0.6948","0.3911","0.0982","0.0000","3045.8235","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4000","0.0000","73.8500","0.0000","0.0000","0.0000","0.0000","13.3100","0.0000","0.0000","1.9000","7.8580","0.0000","508.5000","0.0000","0.0000","22.0500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0014","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","8.1262","0.0000","0.0000","2.0000","0.0000","0.0000","2.4285","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9495","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2149","13.2976","1.4644","61.1620","1.9658","-0.3171","-0.1973","-2.9668","0.7168","0.3652","0.0710","0.0000","3060.5293","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0000","0.0000","73.8500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.9000","7.8396","0.0000","509.6227","0.0000","0.0000","22.0500","0.0000","0.0000","0.0000","0.9029","0.0000","0.0000","0.0000","0.0000","1.0029","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","14.4369","0.0000","0.0000","2.0000","0.0000","0.0000","2.4290","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2030","13.3025","1.5106","61.1652","1.9230","-0.3181","-0.2108","-2.9668","0.7461","0.3635","0.1080","0.0000","3048.1538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.0000","0.0000","73.8500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.9000","7.9340","0.0000","508.6793","0.0000","0.0000","22.0500","0.0000","0.0000","0.0000","0.6602","0.0000","0.0000","0.0000","0.0000","1.0024","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","20.7476","0.0000","0.0000","2.0000","0.0000","0.0000","2.4295","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","2.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1911","13.3075","1.4892","61.1683","1.8623","-0.3140","-0.2207","-2.9600","0.7222","0.3590","0.1164","0.0000","3014.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.4000","0.0000","73.8500","0.0000","0.0000","0.0000","0.0000","13.3347","0.0000","0.0000","1.9000","7.9850","0.0000","508.2800","0.0000","0.0000","22.0500","0.0000","0.0000","0.0000","0.4175","0.0000","0.0000","0.0000","0.0000","1.0025","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4299","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","2.0000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1792","13.3124","1.4987","61.1714","1.8115","-0.3108","-0.2227","-2.9590","0.6924","0.3684","0.1160","0.0000","3011.1599","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.4000","0.0000","73.8481","0.0000","0.0000","0.0000","0.0000","13.3842","0.0000","0.0000","1.9000","7.9350","0.0000","509.2800","0.0000","0.0000","22.0481","0.0000","0.0000","0.0000","0.1748","0.0000","0.0000","0.0000","0.0000","1.0075","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4287","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9566","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1673","13.3174","1.4917","61.1745","1.7988","-0.3053","-0.2239","-2.9561","0.6809","0.3456","0.1271","0.0000","3040.6599","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1109.6666","0.0000","73.8238","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.9000","7.9000","0.0000","509.3137","0.0000","0.0000","22.0238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0124","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","11.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.4272","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9061","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1554","13.3223","1.4911","61.1776","1.7685","-0.3020","-0.2281","-2.9551","0.6968","0.3586","0.1185","0.0000","3059.4614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","3301.3333","0.0000","73.7995","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.9000","7.9000","0.0000","506.8627","0.0000","0.0000","21.9995","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0163","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","1.0606","0.0000","0.0000","2.0000","0.0000","0.0000","2.4274","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1435","13.3273","1.4652","61.1807","1.7603","-0.2949","-0.2305","-2.9648","0.7212","0.3730","0.1055","0.0000","3066.6731","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4967.2241","0.0000","73.7752","0.0000","0.0000","0.0000","0.0000","13.3689","0.0000","0.0000","1.9000","7.9000","0.0000","505.5608","0.0000","0.0000","21.9753","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0201","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","6.7925","0.0000","0.0000","2.0000","0.0000","0.0000","2.4279","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1316","13.3323","1.4693","61.1839","1.7363","-0.2650","-0.2278","-2.9580","0.7004","0.3593","0.0758","0.0000","3069.4314","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4968.1587","0.0000","73.7510","0.0000","0.0000","0.0000","0.0000","13.3217","0.0000","0.0000","1.8804","7.9000","0.0000","507.8972","0.0000","0.0000","21.9510","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0235","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","14.3396","0.0000","0.0000","2.0000","0.0000","0.0000","2.4296","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1197","13.3372","1.4640","61.1870","1.9105","-0.2406","-0.2223","-2.9414","0.6885","0.3818","0.0504","0.0000","3065.5098","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4969.0000","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","12.6455","0.0000","0.0000","1.8314","7.9464","0.0000","510.0510","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0269","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7376","13.7376","16.3861","0.0000","0.0000","2.0000","0.0000","0.0000","2.4315","0.0000","0.0000","13.7376","0.0000","13.7376","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1078","13.3422","1.4553","61.1901","1.9445","-0.2394","-0.2244","-2.9385","0.7280","0.3940","0.0579","0.0000","3024.5049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4969.0000","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","11.4333","0.0000","0.0000","1.8000","8.4103","0.0000","510.5612","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0289","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7871","13.7871","16.8812","0.0000","0.0000","2.0000","0.0000","0.0000","2.4298","0.0000","0.0000","13.7871","0.0000","13.7871","0.0000","0.0000","1.8260","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0959","13.3471","1.3894","61.1932","1.8462","-0.2393","-0.2030","-2.9395","0.7534","0.4048","0.0793","0.0000","2917.5742","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","4670.7998","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","10.7679","0.0000","0.0000","1.8000","8.7924","0.0000","510.5333","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0309","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7644","13.7644","14.8077","0.0000","0.0000","2.0000","0.0000","0.0000","2.4268","0.0000","0.0000","13.7644","0.0000","13.7644","0.0000","0.0000","1.7260","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0840","13.3521","1.3448","61.1963","1.7865","-0.1802","-0.1295","-2.9502","0.7319","0.4169","0.0911","0.0000","2833.2380","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2540.8000","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","10.5321","0.0000","0.0000","1.8162","8.7448","0.0000","507.2000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7163","13.7163","11.9231","0.0000","0.0000","2.0000","0.0000","0.0000","2.4193","0.0000","0.0000","13.7163","0.0000","13.7163","0.0000","0.0000","1.7705","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0721","13.3570","1.3564","61.1994","1.6967","-0.1653","-0.1305","-2.9434","0.7432","0.3914","0.0626","0.0000","2792.7620","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9612","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","10.8961","0.0000","0.0000","1.8638","8.6883","0.0000","504.0000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","9.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4103","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8657","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0602","13.3620","1.3855","61.2025","1.8822","-0.2336","-0.1886","-2.9404","0.7307","0.3602","0.0632","0.0000","2804.6409","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.9903","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","12.0235","0.0000","0.0000","1.8883","8.4942","0.0000","504.0000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0373","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","6.0588","0.0000","0.0000","2.0000","0.0000","0.0000","2.4058","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0483","13.3669","1.4588","61.2057","1.8984","-0.2905","-0.2091","-2.9629","0.6997","0.4036","0.0623","0.0000","2982.3108","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0194","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","12.7777","0.0000","0.0000","1.8398","8.3000","0.0000","504.0000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0444","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6699","13.6699","9.6602","0.0000","0.0000","2.0000","0.0000","0.0000","2.4039","0.0000","0.0000","13.6699","0.0000","13.6699","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0364","13.3719","1.5420","61.2088","1.7920","-0.2997","-0.2161","-2.9766","0.7068","0.3812","0.0874","0.0000","3122.2646","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.5333","0.0000","73.7500","0.0000","0.0000","0.0000","0.0000","12.9718","0.0000","0.0000","1.8088","8.3476","0.0000","502.6000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0713","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6214","13.6214","16.9417","0.0000","0.0000","2.0000","0.0000","0.0000","2.4071","0.0000","0.0000","13.6214","0.0000","13.6214","0.0000","0.0000","1.8730","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0245","13.3768","1.5125","61.2119","1.7074","-0.2571","-0.2106","-2.9648","0.7437","0.3843","0.0754","0.0000","3090.4019","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0571","0.0000","73.7316","0.0000","0.0000","0.0000","0.0000","13.1167","0.0000","0.0000","1.8578","8.3952","0.0000","501.1714","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1039","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6272","13.6272","14.3689","0.0000","0.0000","2.0000","0.0000","0.0000","2.4146","0.0000","0.0000","13.6272","0.0000","13.6272","0.0000","0.0000","1.8230","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0126","13.3818","1.4838","61.2150","1.8213","-0.1744","-0.1797","-2.9355","0.7373","0.4021","0.0767","0.0000","3067.4175","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.1200","0.0000","73.7075","0.0000","0.0000","0.0000","0.0000","13.1657","0.0000","0.0000","1.9000","8.3100","0.0000","503.2000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1181","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6757","13.6757","4.6602","0.0000","0.0000","2.0000","0.0000","0.0000","2.4209","0.0000","0.0000","13.6757","0.0000","13.6757","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.0007","13.3867","1.5420","61.2181","1.9066","-0.0878","-0.1365","-2.9102","0.7124","0.3638","0.0818","0.0000","3098.9709","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1200","0.0000","73.6833","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.9000","8.2100","0.0000","505.7000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1273","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","4.2095","0.0000","0.0000","2.0000","0.0000","0.0000","2.4262","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9888","13.3917","1.5271","61.2212","1.8059","-0.0443","-0.1009","-2.8994","0.7354","0.3438","0.0838","0.0000","3125.2109","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.9333","0.0000","73.6592","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.8963","8.2000","0.0000","504.3238","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1080","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","12.3048","0.0000","0.0000","2.0000","0.0000","0.0000","2.4292","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9768","13.3966","1.4922","61.2243","1.7633","-0.0495","-0.0820","-2.9160","0.7632","0.3738","0.0773","0.0000","3090.3486","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.2667","0.0000","73.6349","0.0000","0.0000","0.0000","0.0000","13.2097","0.0000","0.0000","1.8505","8.2000","0.0000","502.4190","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0766","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","17.4038","0.0000","0.0000","2.0000","0.0000","0.0000","2.4297","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4009","1.4610","61.2274","1.7126","-0.0881","-0.0768","-2.9492","0.7356","0.3920","0.0559","0.0000","3055.4863","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.0000","0.0000","73.6105","0.0000","0.0000","0.0000","0.0000","13.2583","0.0000","0.0000","1.8046","8.1608","0.0000","504.2941","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.1902","0.0000","0.0000","0.0000","0.0000","1.0559","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","18.3654","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7650","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4038","1.4524","61.2305","1.7927","-0.1218","-0.0763","-2.9688","0.7124","0.3784","0.0622","0.0000","3007.4592","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.0000","0.0000","73.5861","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.7541","8.1118","0.0000","507.2353","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.4341","0.0000","0.0000","0.0000","0.0000","1.0425","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6842","13.6842","19.3366","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.6842","0.0000","13.6842","0.0000","0.0000","1.6680","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4067","1.4377","61.2336","1.8927","-0.1425","-0.0782","-2.9707","0.7180","0.3549","0.0869","0.0000","2957.9695","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.0000","0.0000","73.5617","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.7031","8.0635","0.0000","503.6893","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.6780","0.0000","0.0000","0.0000","0.0000","1.0350","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6347","13.6347","20.3267","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.6347","0.0000","13.6347","0.0000","0.0000","1.6291","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4097","1.4796","61.2367","1.9052","-0.1667","-0.0867","-2.9746","0.7173","0.3633","0.0561","0.0000","3015.4285","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.0000","0.0000","73.5500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.7895","8.0154","0.0000","497.8641","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","0.9220","0.0000","0.0000","0.0000","0.0000","1.0330","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6142","13.6142","19.7925","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.6142","0.0000","13.6142","0.0000","0.0000","1.7262","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4126","1.5366","61.2398","1.8305","-0.2159","-0.1085","-2.9834","0.6995","0.3864","0.0468","0.0000","3079.7144","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.8518","0.0000","73.5500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.8848","8.0953","0.0000","498.8333","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0307","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6613","13.6613","16.0189","0.0000","0.0000","2.0000","0.0000","0.0000","2.4302","0.0000","0.0000","13.6613","0.0000","13.6613","0.0000","0.0000","1.8113","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4155","1.5092","61.2429","1.5493","-0.2794","-0.1525","-2.9844","0.7093","0.3818","0.0568","0.0000","3104.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.2222","0.0000","73.5500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.8200","8.2355","0.0000","503.0000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0279","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","13.3883","0.0000","0.0000","2.0000","0.0000","0.0000","2.4312","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8585","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4184","1.5058","61.2460","0.9776","-0.2992","-0.1927","-2.9863","0.7241","0.3769","0.0606","0.0000","3120.6667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8600","0.0000","73.5500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.7248","8.3000","0.0000","505.7800","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0258","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","15.3301","0.0000","0.0000","2.0000","0.0000","0.0000","2.4322","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4213","1.5612","61.2491","0.2113","-0.2408","-0.1907","-2.9693","0.7200","0.3830","0.0682","0.0000","3123.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.3600","0.0000","73.5421","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.7370","8.3000","0.0000","507.2800","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0253","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","17.2800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4337","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"36.9688","13.4242","1.5607","61.2522","-0.3575","-0.1258","-0.1440","-2.9168","0.7222","0.3724","0.0772","0.0000","3121.5200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.4800","0.0000","73.5173","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.7870","8.2480","0.0000","506.7000","0.0000","0.0000","21.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0248","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","19.2800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.9000","0.0000","0.0000","0.0000","0.0000","0.0000"
