"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
"s","C","V","bar","C","bar","g","g","g","deg/s","deg/s","deg/s","#","rpm","gear","km/h","gear","km/h","km/h","km/h","km/h","#","#","#","C","%","%","deg","#","V","#","#","%","%","#","#","%","%","C","%","#","#","#","#","#","#","%","lambda","km/h","km/h","#","#","#","#","#","#","#","#","#","%","%","deg","deg","#","#","#","#","deg/s","deg/s","bar","deg","deg","deg","deg","deg","%","%","%","ms","km/h","km/h","km/h","#"

,"33.1250","13.4705","0.0287","100.6696","7.8391","-0.0891","-0.1775","-2.9629","0.8999","0.5220","0.0989","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.7767","0.0000","94.1310","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.4369","0.0000","0.0000","502.7767","0.0000","0.0000","21.5310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0425","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.4590","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.4606","0.0281","100.6664","7.8263","-0.0892","-0.1776","-2.9609","0.9250","0.4998","0.1153","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.2913","0.0000","94.1500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.4113","0.0000","0.0000","502.2913","0.0000","0.0000","21.5605","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0522","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.4114","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.4508","0.0292","100.6633","7.7838","-0.0894","-0.1772","-2.9609","0.9087","0.5068","0.0966","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0000","0.0000","94.1500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.4585","0.0000","0.0000","502.7619","0.0000","0.0000","21.6081","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0611","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.4410","0.0280","100.6602","7.8129","-0.0886","-0.1771","-2.9609","0.8999","0.5212","0.0790","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0000","0.0000","94.1500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.5000","0.0000","0.0000","504.6667","0.0000","0.0000","21.6557","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0663","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.4312","0.0267","100.6571","7.7905","-0.0878","-0.1770","-2.9609","0.8926","0.5190","0.0821","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.2885","0.0000","94.1500","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.5000","0.0000","0.0000","506.5769","0.0000","0.0000","21.7033","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0716","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4567","14.4567","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4567","0.0000","14.4567","0.0000","0.0000","1.4333","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.4214","0.0251","100.6539","7.7947","-0.0884","-0.1775","-2.9609","0.9048","0.5000","0.0710","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.2500","0.0000","94.1505","0.0000","0.0000","0.0000","0.0000","13.3000","0.0000","0.0000","1.5000","0.0000","0.0000","508.5000","0.0000","0.0000","21.7505","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0763","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4087","14.4087","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4087","0.0000","14.4087","0.0000","0.0000","1.4810","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.4115","0.0245","100.6508","7.7921","-0.0892","-0.1777","-2.9590","0.8994","0.4961","0.0623","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0000","0.0000","94.1750","0.0000","0.0000","0.0000","0.0000","13.2696","0.0000","0.0000","1.5000","0.0000","0.0000","509.3592","0.0000","0.0000","21.7750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0811","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4402","14.4402","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4402","0.0000","14.4402","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.4017","0.0231","100.6477","7.8151","-0.0890","-0.1775","-2.9609","0.8674","0.4919","0.0557","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0000","0.0000","94.1995","0.0000","0.0000","0.0000","0.0000","13.2206","0.0000","0.0000","1.5000","0.0000","0.0000","506.4466","0.0000","0.0000","21.7995","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0850","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4892","14.4892","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4892","0.0000","14.4892","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3919","0.0229","100.6446","7.8445","-0.0889","-0.1774","-2.9629","0.8564","0.4900","0.0681","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0000","0.0000","94.2240","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","0.0000","0.0000","505.3204","0.0000","0.0000","21.8240","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0890","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.5272","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3821","0.0209","100.6414","7.8863","-0.0887","-0.1769","-2.9609","0.8787","0.4955","0.0970","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0000","0.0000","94.2485","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5000","0.0000","0.0000","513.5728","0.0000","0.0000","21.8485","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0947","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.5757","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3723","0.0198","100.6383","7.8811","-0.0881","-0.1757","-2.9609","0.8916","0.4961","0.1025","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.8500","0.0000","94.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5471","0.0000","0.0000","520.1000","0.0000","0.0000","21.8965","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1004","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5359","14.5359","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5359","0.0000","14.5359","0.0000","0.0000","1.5752","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3625","0.0218","100.6352","7.8692","-0.0892","-0.1771","-2.9629","0.8950","0.4830","0.0946","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3500","0.0000","94.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5961","0.0000","0.0000","511.1000","0.0000","0.0000","21.9461","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1051","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5845","14.5845","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5845","0.0000","14.5845","0.0000","0.0000","1.5257","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3526","0.0166","100.6321","7.8903","-0.0905","-0.1777","-2.9629","0.8677","0.4924","0.0875","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0971","0.0000","94.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.6000","0.0000","0.0000","503.1456","0.0000","0.0000","21.9956","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1095","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5657","14.5657","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5657","0.0000","14.5657","0.0000","0.0000","1.5238","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3435","0.0178","100.6289","7.8551","-0.0889","-0.1779","-2.9609","0.8438","0.4724","0.0851","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0680","0.0000","94.2500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.6000","0.0000","0.0000","504.6019","0.0000","0.0000","22.0451","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1170","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5152","14.5152","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5152","0.0000","14.5152","0.0000","0.0000","1.5733","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3389","0.0190","100.6258","7.8659","-0.0903","-0.1783","-2.9609","0.8213","0.4812","0.0753","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.0194","0.0000","94.2719","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5562","0.0000","0.0000","505.9806","0.0000","0.0000","22.0720","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1248","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5330","14.5330","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5330","0.0000","14.5330","0.0000","0.0000","1.5779","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3343","0.0180","100.6227","7.8085","-0.0907","-0.1776","-2.9619","0.8259","0.5464","0.0479","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.5049","0.0000","94.2963","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.5086","0.0000","0.0000","505.4951","0.0000","0.0000","22.0964","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1305","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5802","14.5802","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5802","0.0000","14.5802","0.0000","0.0000","1.5298","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3297","0.0189","100.6196","7.7649","-0.0841","-0.1740","-2.9629","0.8765","0.5153","0.0705","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.9903","0.0000","94.3207","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.4590","0.0000","0.0000","505.0097","0.0000","0.0000","22.1208","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1359","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5414","14.5414","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5414","0.0000","14.5414","0.0000","0.0000","1.4810","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3252","0.0161","100.6164","7.7231","-0.0893","-0.1766","-2.9609","0.9268","0.4280","0.1176","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5252","0.0000","94.3451","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.4090","0.0000","0.0000","505.4950","0.0000","0.0000","22.1451","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1394","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4404","14.4404","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4404","0.0000","14.4404","0.0000","0.0000","1.4310","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3206","0.0156","100.6133","7.5375","-0.0935","-0.1806","-2.9580","0.8604","0.4950","0.0887","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.0000","0.0000","94.3500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.4000","0.0000","0.0000","506.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1425","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4297","14.4297","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4297","0.0000","14.4297","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3160","0.0166","100.6102","7.3870","-0.0869","-0.1764","-2.9609","0.8013","0.5659","0.0830","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.9608","0.0000","94.3500","0.0000","0.0000","0.0000","0.0000","13.2000","0.0000","0.0000","1.4000","0.0000","0.0000","504.0392","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1454","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4792","14.4792","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4792","0.0000","14.4792","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3115","0.0164","100.6071","7.0202","-0.0869","-0.1756","-2.9629","0.8831","0.4994","0.1130","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.9216","0.0000","94.3500","0.0000","0.0000","0.0000","0.0000","13.1824","0.0000","0.0000","1.4388","0.0000","0.0000","502.0784","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1483","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3069","0.0149","100.6039","5.8762","-0.0922","-0.1796","-2.9590","0.8853","0.5176","0.0938","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0769","0.0000","94.3500","0.0000","0.0000","0.0000","0.0000","13.1333","0.0000","0.0000","1.4874","0.0000","0.0000","502.4615","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1512","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.5000","14.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.5000","0.0000","14.5000","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.3023","0.0154","100.6008","5.0329","-0.0894","-0.1768","-2.9629","0.8674","0.5569","0.0889","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.1154","0.0000","94.3678","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4282","0.0000","0.0000","502.9423","0.0000","0.0000","22.1678","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1541","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4743","14.4743","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4743","0.0000","14.4743","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.2977","0.0160","100.5977","4.2476","-0.0889","-0.1771","-2.9648","0.9214","0.4521","0.0891","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","94.3918","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.3311","0.0000","0.0000","503.0000","0.0000","0.0000","22.1918","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4267","14.4267","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4267","0.0000","14.4267","0.0000","0.0000","1.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.2932","0.0140","100.5946","3.9836","-0.0909","-0.1783","-2.9590","0.8999","0.4279","0.0829","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","94.4159","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.3327","0.0000","0.0000","503.0000","0.0000","0.0000","22.2159","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1600","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4000","14.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4000","0.0000","14.4000","0.0000","0.0000","1.4113","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.2886","0.0146","100.5914","3.8006","-0.0886","-0.1771","-2.9570","0.8672","0.5029","0.0829","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","94.4399","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.3808","0.0000","0.0000","506.1852","0.0000","0.0000","22.2399","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1629","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4000","14.4000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4000","0.0000","14.4000","0.0000","0.0000","1.4585","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.2840","0.0127","100.5883","2.9718","-0.0887","-0.1769","-2.9629","0.8220","0.5317","0.1043","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","94.4778","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4280","0.0000","0.0000","509.8889","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1657","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4168","14.4168","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4168","0.0000","14.4168","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.2795","0.0128","100.5852","2.4598","-0.0909","-0.1781","-2.9648","0.8643","0.4656","0.0982","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.3398","0.0000","94.5256","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4748","0.0000","0.0000","509.6408","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1683","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4636","14.4636","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4636","0.0000","14.4636","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.2749","0.0130","100.5821","2.2117","-0.0894","-0.1772","-2.9574","0.8278","0.5359","0.0566","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.8253","0.0000","94.5735","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4775","0.0000","0.0000","507.6990","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1707","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4892","14.4892","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4892","0.0000","14.4892","0.0000","0.0000","1.4990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"33.1250","13.2703","0.0089","100.5789","1.8233","-0.0869","-0.1750","-2.9596","0.8286","0.5164","0.0826","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3137","0.0000","94.6213","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4284","0.0000","0.0000","505.4314","0.0000","0.0000","22.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.1735","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","14.4402","14.4402","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","2.0010","0.0000","0.0000","14.4402","0.0000","14.4402","0.0000","0.0000","1.4500","0.0000","0.0000","0.0000","0.0000","0.0000"
