"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:24 PM"
"Sample Rate","20"
"Duration","229"
"Segment","Session"
"Beacon Markers","229"
"Segment Times","3:49.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"37.2095","13.1944","1.0573","87.5279","-0.7718","-0.1635","-0.1530","-2.9316","0.4056","0.2430","0.0116","0.0000","3209.2329","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.7624","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4738","8.3000","0.0000","496.4951","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.8744","0.0000","0.0000","0.0000","0.0000","0.9273","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.9806","0.0000","0.0000","2.0000","0.0000","0.0000","2.4389","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4049","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2136","13.1933","1.0352","87.5216","-0.9513","-0.1321","-0.1161","-2.9141","0.3958","0.2551","0.0148","0.0000","3148.5535","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4252","8.3330","0.0000","496.4717","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.6329","0.0000","0.0000","0.0000","0.0000","0.9290","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2692","0.0000","0.0000","2.0000","0.0000","0.0000","2.4379","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.4534","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2177","13.1923","1.0271","87.5154","-0.9185","-0.1856","-0.1418","-2.9678","0.3811","0.2697","0.0437","0.0000","3127.8462","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4231","8.3816","0.0000","497.4151","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.3913","0.0000","0.0000","0.0000","0.0000","0.9328","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.6346","0.0000","0.0000","2.0000","0.0000","0.0000","2.4370","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.1963","1.0409","87.5091","-0.9234","-0.2153","-0.1776","-2.9824","0.3760","0.2812","0.0135","0.0000","3150.4424","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.7273","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.4712","8.4304","0.0000","498.9596","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.1498","0.0000","0.0000","0.0000","0.0000","0.9364","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4365","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2021","1.0455","87.5029","-0.9160","-0.1576","-0.1459","-2.9219","0.3791","0.2634","-0.0159","0.0000","3172.2000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2727","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.4794","0.0000","501.4849","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9384","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4360","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2079","1.0405","87.5000","-0.8290","-0.1548","-0.1256","-2.9342","0.3743","0.2551","0.0212","0.0000","3192.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.8350","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.4716","0.0000","501.4466","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9401","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4355","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2138","1.0501","87.5000","-0.8323","-0.2097","-0.1637","-2.9816","0.3918","0.2552","0.0322","0.0000","3200.0981","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9223","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.4225","0.0000","497.5631","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9406","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2233","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2196","1.0454","87.5000","-0.8383","-0.2116","-0.1827","-2.9704","0.3976","0.2743","0.0181","0.0000","3187.8430","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6667","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5000","8.3735","0.0000","494.8333","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9413","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.4466","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5465","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2254","1.0273","87.5000","-0.7071","-0.1500","-0.1431","-2.9170","0.3781","0.2492","0.0169","0.0000","3179.3142","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6863","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5171","8.3245","0.0000","494.3431","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9438","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0882","0.0000","0.0000","2.0000","0.0000","0.0000","2.4350","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5960","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2312","1.0457","87.5000","-0.7084","-0.1472","-0.1227","-2.9294","0.3712","0.2592","0.0037","0.0000","3177.4094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3077","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.5648","8.3000","0.0000","495.2981","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9462","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.7353","0.0000","0.0000","2.0000","0.0000","0.0000","2.4346","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6442","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2370","1.0559","87.5000","-0.7872","-0.2067","-0.1627","-2.9801","0.3668","0.2516","0.0082","0.0000","3185.9709","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.0000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6505","8.3000","0.0000","499.6250","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9486","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6221","13.6221","9.4615","0.0000","0.0000","2.0000","0.0000","0.0000","2.4341","0.0000","0.0000","13.6221","0.0000","13.6221","0.0000","0.0000","1.6923","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2429","1.0268","87.5000","-0.6760","-0.2005","-0.1750","-2.9611","0.3679","0.2811","0.0086","0.0000","3224.3203","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","502.2574","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.8447","8.3208","0.0000","502.4554","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9510","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6702","13.6702","13.3077","0.0000","0.0000","2.0000","0.0000","0.0000","2.4324","0.0000","0.0000","13.6702","0.0000","13.6702","0.0000","0.0000","1.9059","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2487","1.0393","87.5000","-0.6689","-0.1479","-0.1334","-2.9121","0.3762","0.3042","0.0009","0.0000","3252.9209","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.3366","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","2.0693","8.3703","0.0000","499.9802","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.0485","0.0000","0.0000","0.0000","0.0000","0.9525","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7376","13.7376","16.8416","0.0000","0.0000","2.0000","0.0000","0.0000","2.4304","0.0000","0.0000","13.7376","0.0000","13.7376","0.0000","0.0000","2.1510","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2545","1.0544","87.5000","-0.7367","-0.1710","-0.1355","-2.9453","0.3802","0.2809","0.0143","0.0000","3242.5247","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5238","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","2.4158","8.5143","0.0000","498.1905","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.2913","0.0000","0.0000","0.0000","0.0000","0.9540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8366","13.8366","20.3069","0.0000","0.0000","2.0000","0.0000","0.0000","2.4265","0.0000","0.0000","13.8366","0.0000","13.8366","0.0000","0.0000","2.4330","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2603","1.0464","87.5000","-0.6540","-0.1943","-0.1664","-2.9688","0.3655","0.2634","0.0099","0.0000","3241.7144","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.1429","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","2.8200","8.8000","0.0000","499.1429","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.5340","0.0000","0.0000","0.0000","0.0000","0.9526","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.9514","13.9514","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4221","0.0000","0.0000","13.9514","0.0000","13.9514","0.0000","0.0000","2.7243","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2661","1.0701","87.5000","-0.6927","-0.1748","-0.1473","-2.9375","0.3318","0.2598","-0.0005","0.0000","3284.5715","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.0481","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","3.4867","9.0865","0.0000","499.9519","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","0.7767","0.0000","0.0000","0.0000","0.0000","0.9512","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.0943","14.0943","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4171","0.0000","0.0000","14.0943","0.0000","14.0943","0.0000","0.0000","3.2229","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2719","1.1062","87.5000","-0.7135","-0.1823","-0.1494","-2.9500","0.3514","0.2765","-0.0034","0.0000","3331.9614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.5288","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","4.1731","9.3750","0.0000","499.4712","0.0000","0.0000","23.9285","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9510","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.3010","14.3010","18.3077","0.0000","0.0000","2.0000","0.0000","0.0000","2.4119","0.0000","0.0000","14.3010","0.0000","14.3010","0.0000","0.0000","3.7943","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2778","1.1291","87.5000","-0.6344","-0.1815","-0.1501","-2.9488","0.3788","0.2699","0.0023","0.0000","3431.4807","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.0686","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","5.0865","9.6647","0.0000","499.0392","0.0000","0.0000","23.9042","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9510","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","14.6893","14.6893","14.4615","0.0000","0.0000","2.0000","0.0000","0.0000","2.4045","0.0000","0.0000","14.6893","0.0000","14.6893","0.0000","0.0000","4.7692","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2836","1.1626","87.5000","-0.6600","-0.1847","-0.1523","-2.9500","0.3843","0.2520","0.0215","0.0000","3531.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","6.0000","9.9588","0.0000","501.0000","0.0000","0.0000","23.8798","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9498","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9995","0.0000","0.0000","0.0000","15.0673","15.0673","13.3039","0.0000","0.0000","2.0000","0.0000","0.0000","2.3958","0.0000","0.0000","15.0673","0.0000","15.0673","0.0000","0.0000","5.9712","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2894","1.2109","87.5000","-0.6469","-0.1827","-0.1497","-2.9453","0.3816","0.2639","0.0235","0.0000","3662.3726","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9314","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","6.3922","10.3125","0.0000","502.9608","0.0000","0.0000","23.8554","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9483","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9990","0.0000","0.0000","0.0000","15.4038","15.4038","13.7941","0.0000","0.0000","2.0000","0.0000","0.0000","2.3852","0.0000","0.0000","15.4038","0.0000","15.4038","0.0000","0.0000","6.6087","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.2952","1.2846","87.5000","-0.6905","-0.1782","-0.1502","-2.9570","0.3717","0.2548","0.0150","0.0000","3793.7451","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0577","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","6.7843","10.9375","0.0000","502.5288","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9336","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9971","0.0000","0.0000","0.0000","15.7350","15.7350","10.6214","0.0000","0.0000","2.0000","0.0000","0.0000","2.3731","0.0000","0.0000","15.7350","0.0000","15.7350","0.0000","0.0000","6.8029","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.3010","1.3487","87.5000","-0.6900","-0.1743","-0.1484","-2.9609","0.3499","0.2292","0.0129","0.0000","3971.6155","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0962","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","6.9846","11.5446","0.0000","502.0481","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9152","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9952","0.0000","0.0000","0.0000","16.0262","16.0262","4.7961","0.0000","0.0000","2.0000","0.0000","0.0000","2.3672","0.0000","0.0000","16.0262","0.0000","16.0262","0.0000","0.0000","6.9980","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.3069","1.4153","87.5000","-0.6816","-0.1717","-0.1440","-2.9541","0.3265","0.2064","0.0339","0.0000","4151.4229","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","7.1769","11.9901","0.0000","502.0000","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9006","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9822","0.0000","0.0000","0.0000","16.3433","16.3433","6.2913","0.0000","0.0000","2.0000","0.0000","0.0000","2.3677","0.0000","0.0000","16.3433","0.0000","16.3433","0.0000","0.0000","7.1941","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.3127","1.5050","87.5000","-0.6586","-0.1700","-0.1501","-2.9473","0.3237","0.1830","0.0681","0.0000","4324.6504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","7.3282","12.4544","0.0000","502.0000","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8875","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9680","0.0000","0.0000","0.0000","17.0644","17.0644","14.5437","0.0000","0.0000","2.0000","0.0000","0.0000","2.3749","0.0000","0.0000","17.0644","0.0000","17.0644","0.0000","0.0000","7.3447","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2188","13.3185","1.6076","87.5000","-0.7080","-0.1781","-0.1578","-2.9463","0.3506","0.1998","0.0519","0.0000","4496.9805","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1569","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","7.4738","13.1340","0.0000","500.3137","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8830","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9593","0.0000","0.0000","0.0000","17.7856","17.7856","17.2136","0.0000","0.0000","2.0000","0.0000","0.0000","2.3900","0.0000","0.0000","17.7856","0.0000","17.7856","0.0000","0.0000","7.4417","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2157","13.3133","1.7303","87.5000","-0.7760","-0.1847","-0.1560","-2.9473","0.3511","0.1947","0.0933","0.0000","4811.8154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.1765","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","7.5398","13.8210","0.0000","498.3529","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8830","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9514","0.0000","0.0000","0.0000","19.0250","19.0250","13.3301","0.0000","0.0000","2.0000","0.0000","0.0000","2.4157","0.0000","0.0000","19.0250","0.0000","19.0250","0.0000","0.0000","7.5192","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2117","13.3043","1.8918","87.5000","-0.6863","-0.1852","-0.1568","-2.9424","0.3541","0.2003","0.1030","0.0000","5157.9321","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.2191","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","7.5883","14.8686","0.0000","501.1238","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","20.2750","20.2750","10.8148","0.0000","0.0000","2.0000","0.0000","0.0000","2.4576","0.0000","0.0000","20.2750","0.0000","20.2750","0.0000","0.0000","7.5673","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2076","13.2952","2.1283","87.5000","-0.6862","-0.1644","-0.1411","-2.9395","0.3623","0.2207","0.0611","0.0000","5526.7168","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.2667","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","7.6358","15.9162","0.0000","504.9333","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8521","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9500","0.0000","0.0000","0.0000","21.6611","21.6611","10.3519","0.0000","0.0000","2.0000","0.0000","0.0000","2.4977","0.0000","0.0000","21.6611","0.0000","21.6611","0.0000","0.0000","7.6152","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.2035","13.2861","2.3360","87.5000","-0.7076","-0.1490","-0.1331","-2.9473","0.3579","0.2053","0.0334","0.0000","5902.6602","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.0000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.0990","0.0000","0.0000","7.6830","16.1752","0.0000","505.3077","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8485","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9483","0.0000","0.0000","0.0000","23.0500","23.0500","10.3564","0.0000","0.0000","2.0000","0.0000","0.0000","2.5344","0.0000","0.0000","23.0500","0.0000","23.0500","0.0000","0.0000","7.6629","0.0000","0.0000","0.0000","0.0000","0.0000"
,"37.1994","13.2771","2.4623","87.5000","-0.7071","-0.1387","-0.1310","-2.9336","0.3640","0.2507","-0.0045","0.0000","6100.7202","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.0000","0.0000","85.7500","0.0000","0.0000","0.0000","0.0000","13.0490","0.0000","0.0000","7.8280","16.3657","0.0000","504.3462","0.0000","0.0000","23.8500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8621","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9459","0.0000","0.0000","0.0000","23.6280","23.6280","11.8416","0.0000","0.0000","2.0000","0.0000","0.0000","2.5676","0.0000","0.0000","23.6280","0.0000","23.6280","0.0000","0.0000","7.7440","0.0000","0.0000","0.0000","0.0000","0.0000"
