"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:28 PM"
"Sample Rate","20"
"Duration","211"
"Segment","Session"
"Beacon Markers","211"
"Segment Times","3:31.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"34.3125","13.3004","0.9509","101.8750","0.7129","-0.0092","-0.1867","-2.9668","3.8730","1.9189","14.5938","0.0000","3299.2454","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.4190","0.0000","92.6153","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5038","8.5000","0.0000","500.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9385","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.8598","0.0000","0.0000","2.0000","0.0000","0.0000","2.4430","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5896","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.3299","0.9475","101.8750","0.8893","0.0275","-0.1879","-2.9160","3.2031","2.3418","14.9297","0.0000","3280.3774","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8952","0.0000","92.6391","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5981","8.5000","0.0000","500.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9272","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.7290","0.0000","0.0000","2.0000","0.0000","0.0000","2.4430","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5425","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.3593","0.9510","101.8750","0.7155","-0.0213","-0.2094","-2.9932","3.4346","2.1704","15.4336","0.0000","3296.6504","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.6250","0.0000","92.6631","0.0000","0.0000","0.0000","0.0000","13.3942","0.0000","0.0000","1.5049","8.5000","0.0000","501.8750","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9173","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","19.2913","0.0000","0.0000","2.0000","0.0000","0.0000","2.4430","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.3888","0.9333","101.8750","0.7739","-0.0072","-0.1968","-2.9941","3.5977","1.0742","15.8359","0.0000","3313.6409","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1442","0.0000","92.6872","0.0000","0.0000","0.0000","0.0000","13.3462","0.0000","0.0000","1.4078","8.5000","0.0000","504.2788","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9087","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.9515","0.0000","0.0000","2.0000","0.0000","0.0000","2.4425","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.4182","0.9554","101.8750","1.2673","-0.0255","-0.1704","-2.9766","3.6006","0.8025","15.9570","0.0000","3297.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.9712","0.0000","92.7114","0.0000","0.0000","0.0000","0.0000","13.3019","0.0000","0.0000","1.4442","8.5000","0.0000","502.6442","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9049","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.8641","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.4477","0.9462","101.8750","1.0343","-0.0269","-0.1696","-2.9609","3.9141","1.3125","15.7656","0.0000","3279.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.6442","0.0000","92.7355","0.0000","0.0000","0.0000","0.0000","13.3505","0.0000","0.0000","1.4923","8.5000","0.0000","499.2788","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9069","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.4951","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.4771","0.9396","101.8728","1.0487","-0.0200","-0.1513","-2.9092","4.3535","2.1016","15.1992","0.0000","3270.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.1068","0.0000","92.7403","0.0000","0.0000","0.0000","0.0000","13.3990","0.0000","0.0000","1.5404","8.4596","0.0000","497.3981","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","2.2621","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5066","0.9478","101.8697","1.1616","-0.0596","-0.1689","-2.9688","3.4453","1.5303","14.6562","0.0000","3264.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.5049","0.0000","92.7162","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5885","8.4115","0.0000","496.4272","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9127","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.5728","0.0000","0.0000","2.0000","0.0000","0.0000","2.4425","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5471","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5361","0.9671","101.8666","1.4681","-0.0519","-0.1427","-2.9834","3.0234","0.1954","13.5156","0.0000","3286.9805","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.7281","0.0000","92.6920","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.6000","8.4369","0.0000","496.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9147","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.1346","0.0000","0.0000","2.0000","0.0000","0.0000","2.4430","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5961","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5655","0.9509","101.8634","1.1938","-0.0822","-0.1121","-3.0020","2.6543","0.4055","12.5078","0.0000","3318.5339","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.2427","0.0000","92.6679","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.6000","8.4854","0.0000","496.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9137","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.0962","0.0000","0.0000","2.0000","0.0000","0.0000","2.4426","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5950","0.9392","101.8603","1.0095","-0.0728","-0.1122","-2.9648","2.4844","2.6406","11.1641","0.0000","3311.6892","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.5192","0.0000","92.6564","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.6000","8.5000","0.0000","494.3173","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9129","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.6214","0.0000","0.0000","2.0000","0.0000","0.0000","2.4421","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6244","0.9398","101.8572","0.8853","-0.0923","-0.1318","-2.9746","2.3379","2.6113","10.0430","0.0000","3288.3884","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.5577","0.0000","92.6807","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.6000","8.5000","0.0000","490.9519","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9124","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.3107","0.0000","0.0000","2.0000","0.0000","0.0000","2.4424","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6539","0.9507","101.8541","1.4166","-0.0851","-0.1185","-2.9844","1.8613","1.1670","9.1094","0.0000","3261.6699","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.5728","0.0000","92.7051","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.6311","8.4392","0.0000","491.4466","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9119","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4429","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6833","0.9551","101.8509","1.1824","-0.0648","-0.1030","-2.9727","0.7607","0.4242","8.1953","0.0000","3233.0291","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","480.1747","0.0000","92.7295","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.6796","8.3412","0.0000","497.2719","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9114","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6282","13.6282","8.8252","0.0000","0.0000","2.0000","0.0000","0.0000","2.4426","0.0000","0.0000","13.6282","0.0000","13.6282","0.0000","0.0000","1.5621","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.7128","0.9414","101.8478","1.1217","-0.1147","-0.1187","-3.0117","0.5513","0.3337","7.3164","0.0000","3227.9712","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","480.4000","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.6442","8.3279","0.0000","501.8571","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9112","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6767","13.6767","14.6505","0.0000","0.0000","2.0000","0.0000","0.0000","2.4421","0.0000","0.0000","13.6767","0.0000","13.6767","0.0000","0.0000","1.5136","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.7422","0.9465","101.8447","0.9648","-0.0606","-0.1191","-2.9355","1.2080","-0.1356","6.6133","0.0000","3239.9905","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0667","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5481","8.3760","0.0000","504.2381","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9121","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","15.4563","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5350","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.7307","0.9625","101.8416","1.1287","-0.0701","-0.1317","-2.9551","1.3975","0.3967","6.1836","0.0000","3258.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9804","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5240","8.4240","0.0000","505.2353","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9133","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","15.9417","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5835","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.7165","0.9553","101.8384","0.9026","-0.0699","-0.1441","-2.9912","1.5103","0.8005","6.1133","0.0000","3283.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0588","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5721","8.4721","0.0000","502.2941","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9182","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","11.3010","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5680","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.7023","0.9410","101.8353","0.6394","-0.0793","-0.1458","-2.9961","2.2988","0.9868","6.0469","0.0000","3298.8235","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.5446","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5794","8.5000","0.0000","499.4554","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9229","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.7000","13.7000","5.9612","0.0000","0.0000","2.0000","0.0000","0.0000","2.4420","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.5194","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6881","0.9582","101.8322","0.3472","-0.0779","-0.1497","-2.9824","2.7139","1.1245","5.8906","0.0000","3300.7844","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0198","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5304","8.5000","0.0000","496.9802","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9170","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6802","13.6802","10.2255","0.0000","0.0000","2.0000","0.0000","0.0000","2.4426","0.0000","0.0000","13.6802","0.0000","13.6802","0.0000","0.0000","1.5297","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6739","0.9751","101.8291","0.6976","-0.0859","-0.1517","-2.9512","2.2637","0.2915","5.7422","0.0000","3311.4041","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.2970","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.5190","0.0000","495.3960","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9111","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6307","13.6307","16.5980","0.0000","0.0000","2.0000","0.0000","0.0000","2.4436","0.0000","0.0000","13.6307","0.0000","13.6307","0.0000","0.0000","1.5792","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6598","0.9737","101.8259","0.8138","-0.0776","-0.1374","-2.9307","1.7764","-0.1329","5.5898","0.0000","3336.1516","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7822","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.5690","0.0000","497.3763","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9110","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0606","0.0000","0.0000","2.0000","0.0000","0.0000","2.4437","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5713","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6456","0.9594","101.8228","0.5721","-0.0858","-0.1127","-2.9512","2.3242","0.5186","5.2031","0.0000","3354.3962","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2358","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6181","0.0000","499.2547","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9110","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.0101","0.0000","0.0000","2.0000","0.0000","0.0000","2.4432","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5218","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6314","0.9459","101.8197","0.4680","-0.1200","-0.0934","-2.9775","2.0122","0.7534","4.6504","0.0000","3362.8867","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.9906","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6657","0.0000","500.6698","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9105","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6168","13.6168","9.1009","0.0000","0.0000","2.0000","0.0000","0.0000","2.4433","0.0000","0.0000","13.6168","0.0000","13.6168","0.0000","0.0000","1.5262","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6172","0.9636","101.8166","0.5377","-0.1433","-0.0764","-2.9609","0.3479","0.4175","3.1738","0.0000","3367.0972","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","483.1765","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6864","0.0000","501.9706","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9101","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6636","13.6636","10.4771","0.0000","0.0000","2.0000","0.0000","0.0000","2.4437","0.0000","0.0000","13.6636","0.0000","13.6636","0.0000","0.0000","1.5729","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.6030","0.9593","101.8134","0.4948","-0.1451","-0.0711","-2.9531","-0.6982","-0.0012","1.2168","0.0000","3360.3010","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.1176","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.6379","0.0000","501.4804","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9112","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6894","13.6894","7.9608","0.0000","0.0000","2.0000","0.0000","0.0000","2.4440","0.0000","0.0000","13.6894","0.0000","13.6894","0.0000","0.0000","1.5800","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5889","0.9799","101.8125","0.4918","-0.1465","-0.0597","-2.9600","-0.6401","-0.1786","-0.0738","0.0000","3347.9514","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","92.7500","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.5788","0.0000","500.9806","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9127","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6413","13.6413","3.0588","0.0000","0.0000","2.0000","0.0000","0.0000","2.4440","0.0000","0.0000","13.6413","0.0000","13.6413","0.0000","0.0000","1.5324","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5747","0.9786","101.8125","0.7043","-0.1476","-0.0527","-2.9766","-0.8071","-0.3306","-1.5840","0.0000","3315.9126","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","92.7690","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.5000","8.4827","0.0000","500.0097","0.0000","0.0000","22.1310","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9103","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6069","13.6069","4.6961","0.0000","0.0000","2.0000","0.0000","0.0000","2.4440","0.0000","0.0000","13.6069","0.0000","13.6069","0.0000","0.0000","1.5160","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5605","0.9803","101.8125","0.6629","-0.1821","-0.0570","-3.0127","-1.4297","-1.3599","-3.0068","0.0000","3289.3169","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","92.7934","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.4921","8.4070","0.0000","499.0388","0.0000","0.0000","22.1066","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9069","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6564","13.6564","11.0686","0.0000","0.0000","2.0000","0.0000","0.0000","2.4440","0.0000","0.0000","13.6564","0.0000","13.6564","0.0000","0.0000","1.5660","0.0000","0.0000","0.0000","0.0000","0.0000"
,"34.3125","13.5463","0.9858","101.8125","0.7837","-0.1559","-0.0495","-2.9805","-1.3115","-1.9648","-4.4922","0.0000","3291.2971","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","92.8178","0.0000","0.0000","0.0000","0.0000","13.4000","0.0000","0.0000","1.4426","8.4570","0.0000","499.9412","0.0000","0.0000","22.0822","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9024","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6942","13.6942","11.0882","0.0000","0.0000","2.0000","0.0000","0.0000","2.4438","0.0000","0.0000","13.6942","0.0000","13.6942","0.0000","0.0000","1.5845","0.0000","0.0000","0.0000","0.0000","0.0000"
