"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","2:40 PM"
"Sample Rate","20"
"Duration","10"
"Segment","Session"
"Beacon Markers","10"
"Segment Times","0:10.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"35.7443","13.2189","1.1299","84.5625","-0.5522","-0.1009","-0.1452","-2.9305","0.6294","0.3795","0.0841","0.0000","3185.1667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.6176","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7931","8.4660","0.0000","502.1274","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9059","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.9320","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7487","13.2166","1.1357","84.5625","-0.5271","-0.1500","-0.1586","-2.9836","0.6335","0.3721","0.0920","0.0000","3194.5393","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.1471","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7578","8.5631","0.0000","502.6176","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9050","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.3010","0.0000","0.0000","2.0000","0.0000","0.0000","2.4334","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7532","13.2144","1.1471","84.5625","-0.5827","-0.1408","-0.1780","-2.9555","0.6202","0.3251","0.0766","0.0000","3206.7942","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.4314","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7088","8.5380","0.0000","503.3235","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.3267","0.0000","0.0000","2.0000","0.0000","0.0000","2.4337","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6696","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7577","13.2121","1.1336","84.5625","-0.3970","-0.0970","-0.1604","-2.9082","0.6498","0.3042","0.0801","0.0000","3203.7227","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.3922","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.4380","0.0000","504.7941","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9005","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.2871","0.0000","0.0000","2.0000","0.0000","0.0000","2.4332","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6206","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7621","13.2098","1.1271","84.5625","2.2857","-0.1542","-0.1683","-2.9535","0.6958","0.3065","0.1413","0.0000","3197.2871","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.1782","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.4000","0.0000","505.8218","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","0.9557","0.0000","0.0000","0.0000","0.0000","0.8971","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.2330","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7666","13.2075","1.1287","84.5625","4.6227","-0.2405","-0.2151","-2.9750","0.7283","0.2114","0.1743","0.0000","3191.2942","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1683","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6608","8.4000","0.0000","504.8317","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","0.7094","0.0000","0.0000","0.0000","0.0000","0.9014","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.9806","0.0000","0.0000","2.0000","0.0000","0.0000","2.4330","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7711","13.2052","1.1186","84.5625","5.6086","-0.1939","-0.2167","-2.9297","0.5813","0.3672","0.0809","0.0000","3185.4119","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.6078","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6118","8.3725","0.0000","504.3137","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","0.4631","0.0000","0.0000","0.0000","0.0000","0.9058","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.6337","0.0000","0.0000","2.0000","0.0000","0.0000","2.4325","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7755","13.2029","1.1111","84.5625","6.7094","-0.1120","-0.1781","-2.8977","0.5749","0.4331","0.0601","0.0000","3158.7920","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1569","0.0000","78.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5624","8.3235","0.0000","506.2745","0.0000","0.0000","21.1500","0.0000","0.0000","0.0000","0.2167","0.0000","0.0000","0.0000","0.0000","0.9084","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.0990","0.0000","0.0000","2.0000","0.0000","0.0000","2.4315","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7800","13.2006","1.1174","84.5625","7.2844","-0.1187","-0.1615","-2.9277","0.6582","0.3398","0.0964","0.0000","3125.6238","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.1154","0.0000","78.0722","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5129","8.3505","0.0000","508.0577","0.0000","0.0000","21.1722","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9109","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.5769","0.0000","0.0000","2.0000","0.0000","0.0000","2.4312","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1942","1.1256","84.5625","7.2711","-0.1972","-0.1920","-2.9785","0.6497","0.3495","0.0983","0.0000","3125.1047","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.0769","0.0000","78.0964","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5352","8.4476","0.0000","508.5385","0.0000","0.0000","21.1964","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9146","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.6538","0.0000","0.0000","2.0000","0.0000","0.0000","2.4317","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1862","1.1215","84.5625","7.3375","-0.1863","-0.2031","-2.9414","0.6250","0.3501","0.0706","0.0000","3136.0571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0190","0.0000","78.1206","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5829","8.5000","0.0000","508.9048","0.0000","0.0000","21.2205","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9185","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.5385","0.0000","0.0000","2.0000","0.0000","0.0000","2.4324","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1782","1.1377","84.5644","7.2570","-0.1345","-0.1750","-2.9141","0.6155","0.3444","0.0517","0.0000","3155.8477","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4952","0.0000","78.1447","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5695","8.5000","0.0000","506.5238","0.0000","0.0000","21.2447","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9227","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.3846","0.0000","0.0000","2.0000","0.0000","0.0000","2.4334","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1702","1.1385","84.5675","7.1477","-0.1655","-0.1746","-2.9648","0.6362","0.3552","0.0782","0.0000","3180.6096","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.9714","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5219","8.5179","0.0000","504.1429","0.0000","0.0000","21.2500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9270","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.1635","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6163","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1622","1.1369","84.5706","7.2711","-0.2012","-0.2004","-2.9717","0.6558","0.3638","0.0744","0.0000","3192.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.7736","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5255","8.5651","0.0000","504.8868","0.0000","0.0000","21.2500","0.0000","0.0000","0.0000","0.2207","0.0000","0.0000","0.0000","0.0000","0.9291","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.7212","0.0000","0.0000","2.0000","0.0000","0.0000","2.4340","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6644","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1542","1.1457","84.5738","7.2594","-0.1482","-0.1855","-2.9141","0.6616","0.3650","0.0518","0.0000","3192.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.6604","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5726","8.5750","0.0000","505.8302","0.0000","0.0000","21.2500","0.0000","0.0000","0.0000","0.4554","0.0000","0.0000","0.0000","0.0000","0.9305","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","12.1226","0.0000","0.0000","2.0000","0.0000","0.0000","2.4336","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1462","1.1355","84.5769","7.1672","-0.1307","-0.1635","-2.9287","0.6592","0.3700","0.0621","0.0000","3190.3999","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3868","0.0000","78.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.4788","0.0000","506.7736","0.0000","0.0000","21.2500","0.0000","0.0000","0.0000","0.6901","0.0000","0.0000","0.0000","0.0000","0.9319","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.3679","0.0000","0.0000","2.0000","0.0000","0.0000","2.4322","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1382","1.1182","84.5800","7.2844","-0.2015","-0.1923","-2.9824","0.6626","0.3783","0.0504","0.0000","3186.5906","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8585","0.0000","78.1641","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.4087","0.0000","507.7170","0.0000","0.0000","21.2641","0.0000","0.0000","0.0000","0.9249","0.0000","0.0000","0.0000","0.0000","0.9333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","18.4571","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1302","1.1346","84.5831","7.2414","-0.1843","-0.2010","-2.9414","0.6528","0.3623","0.0815","0.0000","3181.4902","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","78.1884","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6157","8.4567","0.0000","507.6569","0.0000","0.0000","21.2884","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9266","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.0286","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1222","1.1313","84.5863","7.1500","-0.1225","-0.1696","-2.9092","0.6130","0.3545","0.0979","0.0000","3173.6470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0000","0.0000","78.2126","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6647","8.5000","0.0000","507.1667","0.0000","0.0000","21.3126","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9119","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0784","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1142","1.1115","84.5894","7.2750","-0.1470","-0.1646","-2.9473","0.5933","0.3569","0.0822","0.0000","3174.2375","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0198","0.0000","78.2369","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.5000","0.0000","505.0396","0.0000","0.0000","21.3369","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8990","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.2157","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.1062","1.1311","84.5925","7.2375","-0.2037","-0.1973","-2.9756","0.5999","0.3601","0.0762","0.0000","3196.5149","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5347","0.0000","78.2386","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7000","8.5000","0.0000","502.0693","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8881","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","3.0800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0982","1.1393","84.5956","7.1516","-0.1655","-0.1951","-2.9297","0.6079","0.3088","0.1132","0.0000","3217.7625","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.3663","0.0000","78.2139","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6871","8.5000","0.0000","501.6337","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8864","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.5800","0.0000","0.0000","2.0000","0.0000","0.0000","2.4315","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6490","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0902","1.1256","84.5987","7.2773","-0.1307","-0.1711","-2.9209","0.5261","0.2817","0.1201","0.0000","3236.0791","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.3763","0.0000","78.1891","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6376","8.5000","0.0000","502.6237","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8964","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.9600","0.0000","0.0000","2.0000","0.0000","0.0000","2.4320","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0822","1.1447","84.6019","7.2227","-0.1810","-0.1888","-2.9648","0.3047","0.1659","0.1334","0.0000","3242.1584","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7900","0.0000","78.1644","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.5000","0.0000","505.4800","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9040","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","15.9600","0.0000","0.0000","2.0000","0.0000","0.0000","2.4315","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0742","1.1400","84.6050","7.0984","-0.1768","-0.1985","-2.9453","0.2141","0.0002","0.1805","0.0000","3209.4851","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.2900","0.0000","78.1603","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.4990","0.0000","509.4800","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9084","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.2178","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0662","1.1283","84.6081","7.1297","-0.1202","-0.1689","-2.9121","0.3792","-0.0260","0.1963","0.0000","3185.8333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.6078","0.0000","78.1848","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.4500","0.0000","510.6961","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9071","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.7921","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6980","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0582","1.1275","84.6113","7.0563","-0.1567","-0.1634","-2.9600","0.5942","0.1865","0.1382","0.0000","3194.1667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.5882","0.0000","78.2093","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6000","8.4010","0.0000","510.2059","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8978","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.7476","0.0000","0.0000","2.0000","0.0000","0.0000","2.4310","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7961","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0502","1.1201","84.6144","6.9305","-0.2252","-0.1960","-2.9902","0.7847","0.4282","0.0918","0.0000","3202.7307","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.0481","0.0000","78.2338","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6087","8.4961","0.0000","508.0481","0.0000","0.0000","21.3500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","8.1456","0.0000","0.0000","2.0000","0.0000","0.0000","2.4305","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7059","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0422","1.1180","84.6175","7.0188","-0.1745","-0.1993","-2.9324","0.8760","0.5362","0.0428","0.0000","3212.3462","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6827","0.0000","78.2581","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6567","8.5941","0.0000","504.6827","0.0000","0.0000","21.3581","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8933","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","10.8505","0.0000","0.0000","2.0000","0.0000","0.0000","2.4300","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6078","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0390","1.1396","84.6206","6.9984","-0.1333","-0.1761","-2.9232","0.8534","0.5543","0.0395","0.0000","3217.3679","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8207","0.0000","78.2819","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6953","8.5130","0.0000","502.0566","0.0000","0.0000","21.3819","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8921","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.9159","0.0000","0.0000","2.0000","0.0000","0.0000","2.4304","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6430","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.7812","13.0376","1.1387","84.6237","6.9508","-0.1855","-0.1904","-2.9680","0.7278","0.4893","0.0327","0.0000","3181.0471","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.4622","0.0000","78.3057","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6481","8.4204","0.0000","500.1698","0.0000","0.0000","21.4057","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8860","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","9.0865","0.0000","0.0000","2.0000","0.0000","0.0000","2.4309","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6897","0.0000","0.0000","0.0000","0.0000","0.0000"
