elapsed_s,relative_heading_deg,centered_heading_deg,longitudinal_delta_v_m_s,lateral_delta_v_m_s
385.95,531.788205,493.92651000000046,-551.8642273584982,-671.5021701972519
386.0,534.5353825000005,496.6687825000011,-551.289410568748,-671.8752887131269
386.05,537.5006850000012,499.6291800000018,-550.7090285051229,-672.266574048127
386.1,540.5974425000019,502.7210325000025,-550.1567670103727,-672.6502592293772
386.15,543.5864674999991,505.70515249999977,-549.6618253848732,-673.0126394635018
386.2,546.2766324999998,508.39041250000037,-549.230455367998,-673.3447416657519
386.25,548.6639825000003,510.7728575000009,-548.8334576593729,-673.694005505502
386.3,550.8480825000008,512.9520525000014,-548.4478846979979,-674.0991427336271
386.35,553.0103875000013,515.1094525000019,-548.0912168374978,-674.5524796465022
386.4,555.1828874999994,517.2770475,-547.799616099748,-675.0015751832518
386.45,557.2374174999999,519.3266725000004,-547.513899351998,-675.4466499935019
386.5,559.3354625000004,521.419812500001,-547.1704214357479,-675.932594017627
386.55,561.779055000001,523.8585000000015,-546.8197356317478,-676.4396223392522
386.6,564.5524150000016,526.6269550000021,-546.5227657531227,-676.9249534477523
386.65,567.424877499999,529.4945124999995,-546.267228970748,-677.4031747350018
386.7,570.2807374999996,532.3454675000002,-546.008823743248,-677.9047358492519
386.75,573.1915175000003,535.2513425000008,-545.7591464342479,-678.411690621002
386.8,576.1857450000009,538.2406650000014,-545.5529616179979,-678.9104078067521
386.85,579.1577075000016,541.2077225000021,-545.3969378164978,-679.4057662148772
386.9,582.005949999999,544.0510599999996,-545.3090211992479,-679.9045079172517
386.95,584.6439974999996,546.6842025000002,-545.301347495623,-680.4215880551269
387.0,586.9084500000001,548.9437500000007,-545.3550389043729,-680.913342519377
387.05,588.6864575000005,550.7168525000011,-545.4657314662479,-681.3372594822521
387.1,589.9387625000008,551.9642525000014,-545.623863697498,-681.7175613692522
387.15,590.6916425000002,552.7122275000007,-545.8228651426228,-682.0767054088768
387.2,591.0878300000003,553.1035100000008,-546.0706056382479,-682.4031687873769
387.25,591.2319475000003,553.2427225000008,-546.345118288373,-682.672998762127
387.3,591.2308425000002,553.2367125000009,-546.6209303196231,-682.9187779277521
387.35,591.2083750000002,553.2093400000009,-546.8917164427481,-683.2057695400022
387.4,591.2683200000001,553.2643800000009,-547.157648274123,-683.5531946328769
387.45,591.5225675000002,553.5137225000009,-547.400215761873,-683.932319721877
387.5,591.9421000000002,553.9283500000009,-547.625597095498,-684.3041388566271
387.55,592.3863400000004,554.3676850000011,-547.8751273047482,-684.6480090388771
387.6,592.7696700000005,554.7461100000012,-548.1539058476233,-684.9692994095022
387.65,593.0722075000002,555.0437425000009,-548.445604651873,-685.2996609313769
387.7,593.3419525000003,555.308582500001,-548.7394118858731,-685.672656864127
387.75,593.6627250000004,555.624450000001,-549.0269183472482,-686.0767398773771
387.8,594.0766525000005,556.0334725000012,-549.2943456927483,-686.4695207265022
387.85,594.4849875000006,556.4369025000012,-549.5602284908733,-686.7936550256272
387.9,594.7878000000003,556.734810000001,-549.854256374498,-687.076871077627
387.95,595.0121800000003,556.954285000001,-550.1634110157481,-687.406521617377
388.0,595.2412725000004,557.1784725000011,-550.4752379691232,-687.7769187878771
388.05,595.4885350000004,557.4208300000012,-550.7679664716233,-688.1339789143772
388.1,595.7021850000004,557.6295750000012,-551.0226696887484,-688.4899848260022
388.15,595.9459175000002,557.8684025000009,-551.2449128943731,-688.8684479661268
388.2,596.3192975000003,558.236877500001,-551.4615172762482,-689.2488724362519
388.25,596.7783800000004,558.6910550000011,-551.6562773452482,-689.624172931752
388.3,597.2994725000005,559.2072425000013,-551.7459591594983,-690.0182286453771
388.35,597.9837000000007,559.8865650000014,-551.7136707643733,-690.4234394233772
388.4,598.8497349999999,560.7476950000006,-551.6040079007485,-690.8139892596269
388.45,599.8213950000002,561.7144500000009,-551.4519803091234,-691.173084266002
388.5,600.8134450000003,562.701595000001,-551.2638397288733,-691.4914326416271
388.55,601.8466275000005,563.7298725000013,-550.9990356622483,-691.8411377806272
388.6,603.1709250000008,565.0492650000016,-550.6271429776232,-692.2958231078773
388.65,604.9838174999992,566.8572525,-550.1821172006236,-692.8188362690017
388.7,607.1318649999997,569.0003950000005,-549.7348113774984,-693.3317976138768
388.75,609.2611625000002,571.1247875000009,-549.3443841243734,-693.8169816226269
388.8,611.1709300000006,573.0296500000013,-549.0282912782483,-694.280125185502
388.85,612.8748375000009,574.7286525000017,-548.7802810997482,-694.7231651158771
388.9,614.4096024999996,576.2585125000003,-548.5991277576234,-695.1751781310018
388.95,615.8295249999999,577.6735300000006,-548.4578629643734,-695.6893162738769
389.0,617.3445250000002,579.1836250000009,-548.3130677771234,-696.2948523947521
389.05,619.1400700000006,580.9742650000013,-548.1770495416233,-696.9247090076273
389.1,621.051240000001,582.8805300000017,-548.1044067817483,-697.4576514018773
389.15,622.6974899999996,584.5218750000003,-548.1525329166232,-697.831677032877
389.2,623.8090924999998,585.6285725000005,-548.3370695529982,-698.076205850627
389.25,624.1670024999999,585.9815775000005,-548.6063846786233,-698.2835429482521
389.3,623.6595224999998,585.4691925000004,-548.9427527736234,-698.4689866997522
389.35,622.4051099999995,584.2098750000001,-549.3549262731235,-698.5218445432522
389.4,620.5865175000012,582.3863775000018,-549.8216247466231,-698.3976678376273
389.45,618.4435100000006,580.2384650000013,-550.2757707081232,-698.2455666961273
389.5,616.4376700000001,578.2277200000008,-550.6426865178734,-698.2173970940023
389.55,615.1278149999998,576.9129600000005,-550.9220534597484,-698.3175965403773
389.6,614.7642674999997,576.5445075000003,-551.1712649528735,-698.4998040973774
389.65,615.1268349999993,576.9021700000001,-551.4064774531232,-698.7292797073771
389.7,615.8061999999995,577.5766300000003,-551.6260973798733,-698.9646147907522
389.75,616.4154899999996,578.1810150000003,-551.8710184636233,-699.1613852230022
389.8,616.6685824999997,578.4292025000004,-552.1472227608733,-699.3176296741273
389.85,616.5516749999997,578.3073900000004,-552.4266142193734,-699.4488181345023
389.9,616.2534425,578.0042525000007,-552.6646461314982,-699.6063374501272
389.95,616.066345,577.8122500000006,-552.7970604231233,-699.8954865253772
390.0,616.32489,578.0658900000006,-552.8342521432482,-700.3186925061274
390.05,617.0785950000002,578.8146900000008,-552.8488885683732,-700.7758294958775
390.1,618.0163500000004,579.7475400000011,-552.8923320278733,-701.2010213232526
390.15,618.8097299999997,580.5360150000004,-552.9956941188732,-701.5585717822522
390.2,619.3292474999998,581.0506275000005,-553.1245780164982,-701.8611069347522
390.25,619.68769,581.4041650000006,-553.2231348489981,-702.1684718623773
390.3,620.0461125,581.7576825000007,-553.2923943146232,-702.5078064690024
390.35,620.4680025000001,582.1746675000007,-553.3381668534981,-702.8234825325025
390.4,620.9172599999997,582.6190200000003,-553.3021274147482,-703.0762244196272
390.45,621.3759599999998,583.0728150000004,-553.1287948759981,-703.3165608945023
390.5,621.92679,583.6187400000006,-552.8622746456231,-703.5109777307524
390.55,622.5471900000001,584.2342350000007,-552.570355191748,-703.5929858413774
390.6,623.1181550000002,584.8002950000008,-552.261960565873,-703.5896515803774
390.65,623.5318749999999,585.2091100000005,-551.9831820229982,-703.5292426163775
390.7,623.6856849999999,585.3580150000005,-551.8097759343732,-703.4362510577524
390.75,623.5801874999999,585.2476125000004,-551.6641226652482,-703.3495112385024
390.8,623.4164974999998,585.0790175000004,-551.4609043606232,-703.3197235391274
390.85,623.4333699999997,585.0909850000004,-551.2209846683731,-703.3207042041274
390.9,623.6540924999996,585.3068025000002,-550.9730725563734,-703.2657134142524
390.95,623.9215774999997,585.5693825000003,-550.7718400983733,-703.1467097165024
391.0,624.0395124999997,585.6824125000003,-550.6187337752483,-702.9962021556274
391.05,623.9280049999996,585.5660000000003,-550.4587873137483,-702.8011478871274
391.1,623.6043624999995,585.2374525000001,-550.3278440196233,-702.5256790886274
391.15,623.07149,584.6996750000006,-550.2600800681233,-702.1762191158778
391.2,622.3342524999998,583.9575325000005,-550.2193579539983,-701.7687528083777
391.25,621.3791349999996,582.9975100000003,-550.2438745789983,-701.3132584325026
391.3,620.1362449999992,581.7497149999999,-550.3547632738733,-700.8486193555025
391.35,618.6428674999989,580.2514324999996,-550.4874472483734,-700.4051136092523
391.4,617.1015600000003,578.7052200000011,-550.6351108807482,-699.9813437461278
391.45,615.6569499999999,577.2557050000007,-550.8031723451232,-699.5893229123777
391.5,614.3445674999996,575.9384175000005,-550.9504682281233,-699.2486889246277
391.55,613.2349599999993,574.8239050000002,-551.0562084317484,-698.9905778966277
391.6,612.4496874999992,574.0337275,-551.0934737017484,-698.8490189038777
391.65,612.0224424999996,573.6015775000004,-551.1098262906233,-698.7491626902528
391.7,611.7444949999995,573.3187250000003,-551.1829838996233,-698.5838470878778
391.75,611.2692624999994,572.8385875000002,-551.2988494693733,-698.3391466537527
391.8,610.4452599999992,572.00968,-551.4140285736233,-698.0705425102526
391.85,609.411119999999,570.9706349999998,-551.5022148737484,-697.8372177901275
391.9,608.3859649999999,569.9405750000008,-551.5895676086233,-697.6387066775027
391.95,607.4382524999997,568.9879575000006,-551.7219083503733,-697.4350715902526
392.0,606.4615349999996,568.0063350000004,-551.9322119596234,-697.1915969873776
392.05,605.3197174999993,566.8596125000001,-552.1992960723734,-696.9048750580025
392.1,603.947489999999,565.4824799999998,-552.4831495566234,-696.5847124521274
392.15,602.4070600000003,563.9371450000012,-552.7530775978731,-696.2486140400027
392.2,600.7881725,562.3133525000009,-553.0038336383732,-695.8854983071277
392.25,599.0577824999996,560.5780575000005,-553.2708932344982,-695.4914425935026
392.3,597.1621574999991,558.6775275,-553.5549428517483,-695.1046928341275
392.35,595.1451249999986,556.6555899999995,-553.8372763052483,-694.7264258270025
392.4,593.1166100000005,554.6221700000013,-554.1258614981231,-694.3496053007528
392.45,591.1284075000001,552.6290625000009,-554.4304315304981,-693.9820030255028
392.5,589.1877824999997,550.6835325000005,-554.7510354356232,-693.6328372522527
392.55,587.3170399999992,548.807885,-555.0779401133733,-693.3345189592526
392.6,585.5510249999988,547.0369649999997,-555.4198979988734,-693.0993554922526
392.65,583.9153225000003,545.3963575000012,-555.782229199748,-692.8938081082528
392.7,582.3900875,543.8662175000009,-556.1425745539981,-692.6566342780027
392.75,580.8252449999997,542.2964700000005,-556.5278042826232,-692.3240417432526
392.8,578.9547774999992,540.4210975,-556.9191876841232,-691.9272156510025
392.85,576.7505574999986,538.2119724999994,-557.2740903476233,-691.5380877790024
392.9,574.4701650000007,535.9266750000015,-557.610777158748,-691.1596246388777
392.95,572.2530150000002,533.704620000001,-557.9396186498731,-690.7934688445026
393.0,570.0835599999997,531.5302600000005,-558.2722357012482,-690.4629847395025
393.05,567.9955899999992,529.437385,-558.6218182571232,-690.1614302520024
393.1,566.0126999999987,527.4495899999995,-558.9913818623733,-689.8793664813774
393.15,564.1302400000004,525.5622250000011,-559.369869519123,-689.6066435448776
393.2,562.36727,523.7943500000007,-559.761816802998,-689.2953069240025
393.25,560.6111749999995,522.0333500000003,-560.1697734429981,-688.9216245257523
393.3,558.6829724999991,520.1002424999998,-560.5452455548732,-688.5227635536272
393.35,556.5878949999986,518.0002599999993,-560.8783039054982,-688.1154933791271
393.4,554.3835200000007,515.7909800000014,-561.225876098123,-687.6844420783775
393.45,552.0192225000001,513.4217775000009,-561.5947042046231,-687.2451286750024
393.5,549.5280899999995,510.9257400000003,-561.9447770929982,-686.8229033592523
393.55,547.057739999999,508.45048499999973,-562.2867104618732,-686.4023206573772
393.6,544.6416849999983,506.0295249999992,-562.6495319952483,-685.9654834331271
393.65,542.2202775000005,503.6032125000014,-563.0157368228729,-685.5247480655025
393.7,539.7189099999999,501.0969400000008,-563.372184033748,-685.0842088308774
393.75,537.0979724999993,498.4710975000002,-563.7287047944981,-684.6481071053773
393.8,534.3993399999987,495.7675599999996,-564.0928011923731,-684.2236262601273
393.85,531.6581299999981,493.021444999999,-564.4787419031233,-683.8294479633772
393.9,528.9059050000006,490.2643150000015,-564.9046447126228,-683.4767517961276
393.95,526.1917275000001,487.54523250000085,-565.3821795343729,-683.1150825441275
394.0,523.4671974999994,484.8157975000002,-565.897249308998,-682.7419149950024
394.05,520.7292274999988,482.07292249999955,-566.3973884589981,-682.4773070613774
394.1,518.3233674999983,479.662157499999,-566.8517550701232,-682.3484967136274
394.15,516.6299899999999,477.96387500000054,-567.2752062171228,-682.2474391853774
394.2,515.5822274999997,476.91120750000033,-567.7037568221228,-682.1231889298774
394.25,514.7345999999995,476.05867500000016,-568.194334488373,-681.9598346575024
394.3,513.6304399999993,474.9496099999999,-568.7420358908731,-681.7688011155024
394.35,512.061279999999,473.37554499999953,-569.2858146333732,-681.6097372525023
394.4,510.1958875000007,471.50524750000125,-569.7931126378727,-681.5092190900024
394.45,508.3920975000003,469.69655250000085,-570.2387022972478,-681.5103713713773
394.5,506.95528,468.25483000000054,-570.6371219701228,-681.6375145886274
394.55,506.0427599999998,467.33740500000033,-571.0353945432479,-681.8188640637524
394.6,505.5840549999997,466.8737950000002,-571.453378482873,-681.9842777326274
394.65,505.3377774999999,466.6226125000004,-571.9053179481225,-682.0961470925023
394.7,504.9596399999998,466.2395700000003,-572.3998918242476,-682.1298329352524
394.75,504.1736049999996,465.4486300000001,-572.9442099324976,-682.0777596237523
394.8,502.8790524999993,464.1491724999998,-573.5517809332478,-681.9331360528772
394.85,501.0548524999989,462.32006749999937,-574.191640329123,-681.7205769141272
394.9,498.8245025000009,460.0848125000014,-574.8054875858724,-681.4770042447524
394.95,496.37997250000035,457.63537750000086,-575.4116611389975,-681.1998437991273
395.0,493.85012749999976,455.10062750000026,-575.9299671081226,-680.9786302917522
395.05,491.63043749999923,452.8760324999997,-576.2991139307477,-680.8501876933772
395.1,490.02762499999886,451.26831499999935,-576.6251114933727,-680.7743822888772
395.15,488.8699499999999,450.1057350000004,-576.9644951332474,-680.8195173955021
395.2,488.18165249999976,449.4125325000002,-577.3378833319974,-680.9701720561271
395.25,488.19199249999974,449.4179675000002,-577.7611138293726,-681.0913822501271
395.3,488.68190999999985,449.9029800000003,-578.2412964466226,-681.0859395593772
395.35,488.98327249999994,450.1994375000004,-578.7971864018728,-680.9533291347522
395.4,488.5120550000004,449.7233150000008,-579.3990450289972,-680.7661692195023
395.45,487.3055025000001,448.51185750000053,-579.9607944576223,-680.5863152585023
395.5,485.77216249999975,446.9736125000002,-580.4943497674975,-680.4063877476273
395.55,484.1255799999994,445.3221249999998,-581.0175100283726,-680.2422489432522
395.6,482.513882499999,443.70552249999946,-581.4693759437478,-680.1307963660022
395.65,481.14050500000025,442.3272400000007,-581.8481577999975,-680.0881374385023
395.7,480.2022625,441.38409250000046,-582.1779064062475,-680.1383474865023
395.75,479.895295,441.0722200000004,-582.4616863406226,-680.2272692853774
395.8,480.0787275,441.25074750000044,-582.7517180143726,-680.2318293776274
395.85,480.19857750000006,441.3656925000005,-583.0567538626227,-680.0906871675023
395.9,479.83718750000037,440.99939750000084,-583.3154042563725,-679.8116634583776
395.95,478.9269125000002,440.08421750000065,-583.5119050057475,-679.4410946715025
396.0,477.6511299999999,438.80353000000036,-583.6253434296225,-679.0604740683774
396.05,476.34925499999963,437.4967500000001,-583.6858014268726,-678.6912536958773
396.1,475.15454749999935,436.2971374999998,-583.7791607348726,-678.2902107441272
396.15,473.9764225000004,435.11410750000084,-583.9267998506224,-677.8275820303776
396.2,472.6762475000001,433.8090275000005,-584.1613504019974,-677.3002539432524
396.25,471.09642249999973,432.22429750000015,-584.4968113818725,-676.7640998711273
396.3,469.35587499999934,430.47884499999975,-584.8494339992476,-676.2986027122522
396.35,467.78294499999896,428.9010099999994,-585.1890382887477,-675.9327166007521
396.4,466.5371625000001,427.6503225000005,-585.4996394108724,-675.7091494973773
396.45,465.7326099999999,426.84086500000035,-585.7524548478725,-675.6132404603773
396.5,465.32028499999984,426.4236350000003,-586.0323611554976,-675.4878624401272
396.55,464.8268674999997,425.9253125000002,-586.3994976148726,-675.2353902358772
396.6,463.8178824999995,424.91142249999996,-586.7903661672477,-674.884655398627
396.65,462.29977500000086,423.38841000000133,-587.1651272969974,-674.4685347225025
396.7,460.45672750000045,421.5404575000009,-587.5300817767475,-674.0393957185023
396.75,458.5515725,419.63039750000047,-587.8156269081226,-673.7141336546272
396.8,457.1075799999997,418.18150000000014,-587.9860174518726,-673.5251104758771
396.85,456.4392649999995,417.50828,-588.1328475189977,-673.4212090191271
396.9,456.30484749999965,417.36895750000014,-588.3050522929975,-673.3858805625022
396.95,456.27413749999965,417.33334250000013,-588.4940754717476,-673.3536166840022
397.0,456.0370349999996,417.0913350000001,-588.6904536379976,-673.2577811968772
397.05,455.5572549999995,416.60664999999995,-588.8407895824977,-673.1042580911271
397.1,454.94997999999936,415.9944699999998,-588.9374586348727,-672.9031972495021
397.15,454.26825249999996,415.30783750000046,-589.0184125306225,-672.6852199366273
397.2,453.5648349999998,414.5995150000003,-589.0918153058725,-672.4474086741272
397.25,452.86037249999964,413.8901475000001,-589.1766428283726,-672.1404605291272
397.3,452.02628999999945,413.0511599999999,-589.2897135028726,-671.7677587958771
397.35,450.9764074999992,411.99637249999967,-589.4107520804976,-671.393733164877
397.4,449.80965000000026,410.8247100000007,-589.5481922802475,-671.0406937648772
397.45,448.61168,409.62183500000043,-589.7344450803726,-670.6782644975021
397.5,447.3353324999997,408.34058250000015,-589.9773067676226,-670.2967858125021
397.55,445.9510749999994,406.9514199999998,-590.2601305536227,-669.900499086002
397.6,444.46835999999905,405.4637999999995,-590.5631560386228,-669.5186036183769
397.65,442.9859775000004,403.9765125000008,-590.8361731746226,-669.2361720983772
397.7,441.7906250000001,402.77625500000056,-591.0483645639976,-669.0708074627522
397.75,441.0011624999999,401.98188750000037,-591.2436149654976,-668.9803165998771
397.8,440.4921549999998,401.46797500000025,-591.3942696261227,-668.9853915412522
397.85,440.2590699999997,401.22998500000017,-591.4376150191226,-669.1087346816272
397.9,440.41862249999957,401.3846325,-591.3952748077477,-669.298885625127
397.95,440.8969874999997,401.8580925000001,-591.2487144234976,-669.5100473162521
398.0,441.61663499999986,402.5728350000003,-590.9403443142476,-669.7870116288772
398.05,442.7539000000001,403.7051950000005,-590.5219681086224,-670.1176428336272
398.1,444.39028750000045,405.33667750000086,-590.0866754317474,-670.4499411688773
398.15,446.3041949999987,407.24567999999914,-589.6480239772478,-670.799057908877
398.2,448.25087499999916,409.1874549999996,-589.1646787153727,-671.1981885638771
398.25,450.2105624999996,411.1422375,-588.6392629249976,-671.6565268682523
398.3,452.2113825,413.1381525000005,-588.1140923008725,-672.1201607636274
398.35,454.24052250000045,415.162387500001,-587.6062058973723,-672.5631516607525
398.4,456.3480999999985,417.2650599999991,-587.1218064206228,-673.033821827502
398.45,458.575482499999,419.4875374999996,-586.6669985102477,-673.5489896686272
398.5,460.87466249999954,421.7818125000001,-586.2421253989976,-674.0910767640023
398.55,463.20415500000007,424.10640000000063,-585.8899685974975,-674.6249262733775
398.6,465.5172400000006,426.41458000000114,-585.6398499892474,-675.1670869186275
398.65,467.7814174999985,428.6738524999991,-585.4441828051226,-675.7227071910021
398.7,470.015557499999,430.90308749999963,-585.3448904738726,-676.2384634311272
398.75,471.9704399999994,432.8530650000001,-585.3701180809976,-676.7345328213773
398.8,473.2895599999997,434.16728000000035,-585.4360432856226,-677.2181477661275
398.85,473.85792499999985,434.7307400000005,-585.5521785382476,-677.5864119902525
398.9,473.67605000000003,434.54396000000065,-585.7937653609974,-677.7037240408774
398.95,472.7668049999998,433.6298100000004,-586.1519777688725,-677.5606205007524
399.0,471.17637499999944,432.03447500000004,-586.5613073398725,-677.2710791595024
399.05,469.060944999999,429.9141399999996,-586.9826010238727,-676.9155635803774
399.1,466.6303574999984,427.478647499999,-587.4201737468728,-676.4996390372522
399.15,464.1023100000007,424.9456950000013,-587.8579426028724,-676.0604972502526
399.2,461.7360600000002,422.57454000000075,-588.2681302557475,-675.6472695358775
399.25,459.5661374999997,420.39971250000025,-588.6487753754975,-675.2613288251274
399.3,457.4308624999992,418.25953249999975,-589.0437627208726,-674.8610458887523
399.35,455.16105749999866,415.9848224999992,-589.5073230663727,-674.4046934310022
399.4,452.570432500001,413.38929250000155,-590.0236677054972,-673.9206617036276
399.45,449.8186725000004,410.6326275000009,-590.5162312183724,-673.4531296648776
399.5,447.3190624999998,408.1281125000003,-590.9524064937475,-673.0242113105024
399.55,445.1101174999993,405.91426249999984,-591.3716162646226,-672.6427326255024
399.6,443.0684374999989,403.8676774999994,-591.7370120436227,-672.3879558585023
399.65,441.4115425000004,402.2058775000009,-592.0138782897475,-672.3231584186274
399.7,440.6155975000002,401.4050275000007,-592.2400441553725,-672.3539022663774
399.75,440.89437000000027,401.67889500000075,-592.4250956408725,-672.3902604212524
399.8,441.9077600000005,402.687380000001,-592.5646442703726,-672.4688607210024
399.85,443.09639500000077,403.87111000000124,-592.6818582544976,-672.6064970537525
399.9,444.0315124999999,404.80132250000037,-592.7824744834975,-672.7494044608774
399.95,444.55579500000005,405.3207000000005,-592.8571521232475,-672.8404346895024
400.0,444.6999825000001,405.45998250000054,-592.9255044737475,-672.8661035958775
400.05,444.6306400000001,405.3857350000005,-592.9359485559976,-672.9616203668775
400.1,444.7645475000001,405.51473750000054,-592.7813222021225,-673.2351523520025
400.15,445.47914749999944,406.22443249999986,-592.4459102554978,-673.6353127052521
400.2,446.85803499999975,407.59841500000016,-592.0032135578726,-674.0982356185021
400.25,448.8563950000002,409.5918700000006,-591.5598303947476,-674.5508370326272
400.3,451.3162000000008,412.0467700000012,-591.1525357036224,-674.9883116891273
400.35,453.89393500000136,414.61960000000175,-590.7539934476224,-675.4597909045024
400.4,456.31553749999915,417.03629749999953,-590.3452277589978,-675.9774594413769
400.45,458.62463999999966,419.34049500000003,-589.9648768387477,-676.524719544627
400.5,460.71034500000013,421.4212950000005,-589.6677843769977,-677.0091190213772
400.55,462.2901500000005,422.99619500000085,-589.4113649961226,-677.4218564032523
400.6,463.5717300000008,424.27287000000115,-589.1393775583725,-677.9034364681273
400.65,465.0237024999995,425.71993749999984,-588.8870524538728,-678.4492991237519
400.7,466.7218274999999,427.41315750000024,-588.7045261807477,-678.976676244127
400.75,468.28657250000026,428.9729975000006,-588.6218070879977,-679.4493322575021
400.8,469.2789350000005,429.9604550000008,-588.6948911471227,-679.7748640042522
400.85,469.52694250000053,430.2035575000009,-588.9247835397478,-679.9204437235022
400.9,469.1337000000009,429.80541000000125,-589.2495307544974,-679.9328246191272
400.95,468.3166100000007,428.98341500000106,-589.6267190301224,-679.8821977885023
401.0,467.3051450000005,427.96704500000084,-590.0117771423726,-679.8606476751272
401.05,466.3482500000003,427.0052450000006,-590.3742554429977,-679.9012717227522
401.1,465.58376750000014,426.23585750000046,-590.7321981679977,-679.9623671522522
401.15,464.99019250000066,425.637377500001,-591.0822955729974,-680.0546232121271
401.2,464.58020750000054,425.2224875000009,-591.3950786747474,-680.2124122106271
401.25,464.3746425000005,425.01201750000087,-591.6863606963725,-680.4160227812522
401.3,464.2729750000005,424.90544500000084,-591.9895823143726,-680.6311071323772
401.35,464.14749750000044,424.7750625000008,-592.2985898558726,-680.8565620158773
401.4,463.9851050000006,424.60776500000094,-592.5827865728724,-681.1069503070021
401.45,463.87831750000055,424.49607250000093,-592.8175087406224,-681.3850914176271
401.5,463.91308000000055,424.5259300000009,-593.0198199301225,-681.6759566566271
401.55,464.0680275000006,424.67597250000097,-593.2283338257475,-681.9375000121272
401.6,464.23834500000066,424.841385000001,-593.4408684478726,-682.1561637905022
401.65,464.33225250000055,424.93038750000096,-593.6348439848724,-682.3567833328771
401.7,464.3848600000006,424.978090000001,-593.7728235503724,-682.5785852392521
401.75,464.4978800000006,425.086205000001,-593.8391410209974,-682.7929095750021
401.8,464.6551325000006,425.238552500001,-593.8777547053725,-682.9356698823772
401.85,464.7327175000006,425.311232500001,-593.9271557047475,-682.9970104781272
401.9,464.64970500000067,425.22331500000104,-593.9296318838725,-682.9773971781273
401.95,464.4387950000006,425.00750000000096,-593.8237690971225,-682.8972768476273
402.0,464.25468250000057,424.8184825000009,-593.6014523416225,-682.7848681220022
402.05,464.24284000000057,424.8017350000009,-593.2806523034974,-682.5881222063772
402.1,464.28244250000057,424.8364325000009,-593.0070958017474,-682.2963988855021
402.15,464.1105375000007,424.6596225000011,-592.8506061843725,-682.0401511210023
402.2,463.7198800000006,424.264060000001,-592.7293469571225,-681.8436994048773
402.25,463.31530500000054,423.8545800000009,-592.6233861038725,-681.6319002815022
402.3,462.9439075000005,423.47827750000084,-592.5596673954974,-681.4222095878772
402.35,462.54986000000036,423.0793250000008,-592.5317919928724,-681.2420369107522
402.4,462.14248750000075,422.66704750000116,-592.5000919967474,-681.0687288886273
402.45,461.71142250000065,422.23107750000105,-592.4678771514974,-680.8922091886272
402.5,461.27046500000057,421.78521500000096,-592.4142592926224,-680.7403777300023
402.55,460.9210425000005,421.4308875000009,-592.2687040899974,-680.6618264635023
402.6,460.8966800000005,421.4016200000009,-591.9912494448723,-680.7302768805023
402.65,461.4416125,421.9416475000004,-591.5736822878727,-680.941659221252
402.7,462.58520500000026,423.0803350000007,-591.0898221768725,-681.2188196668772
402.75,464.1922150000006,424.68244000000107,-590.6420750544975,-681.5036292995022
402.8,466.04862000000105,426.5339400000015,-590.2396836883723,-681.7824078423773
402.85,467.90229250000147,428.3827075000019,-589.8683303694972,-682.0629025490024
402.9,469.501395,429.97690500000044,-589.6049237504975,-682.3137076227522
402.95,470.64478250000025,431.1153875000007,-589.4969280173725,-682.5835375975023
403.0,471.45621750000043,431.92191750000086,-589.4492922149975,-682.9481488445024
403.05,472.28239000000065,432.74318500000106,-589.3671370046225,-683.3640979042525
403.1,473.29752750000085,433.7534175000013,-589.2417589843724,-683.8126785918776
403.15,474.61239249999966,435.0633775000001,-589.0945366512475,-684.3230411745021
403.2,476.24718,436.69326000000046,-588.9530266917475,-684.8488247142523
403.25,478.0286850000004,438.4698600000009,-588.8085257039975,-685.3732598396274
403.3,479.8436850000008,440.2799550000013,-588.6496089407474,-685.9133365717526
403.35,481.7056375000012,442.1370025000017,-588.4996407456224,-686.4739582356277
403.4,483.6168474999995,444.04330749999997,-588.3583269191225,-687.0481130765022
403.45,485.55317499999995,445.9747300000004,-588.2232648319975,-687.6221698508773
403.5,487.4913775000004,447.90802750000086,-588.1378979437475,-688.1969866406274
403.55,489.2741700000008,449.6859150000013,-588.1790858737475,-688.7182591213775
403.6,490.5861800000011,450.9930200000016,-588.3551152412475,-689.1553415118776
403.65,491.2299200000005,451.631855000001,-588.5906709742474,-689.5492746423772
403.7,491.32415500000053,451.721185000001,-588.8366462728724,-689.9189608307523
403.75,491.1743350000005,451.566460000001,-589.0877210294974,-690.2462332578774
403.8,491.00871500000045,451.3959350000009,-589.3640479098725,-690.5338377857524
403.85,490.8697750000004,451.25209000000086,-589.6619984534976,-690.8094046507525
403.9,490.8195625000005,451.1969725000009,-589.9123131947474,-691.1241245658772
403.95,491.01671500000054,451.389220000001,-590.0871412476224,-691.5092317113773
404.0,491.49240750000064,451.8600075000011,-590.2403701538724,-691.9359680861274
404.05,492.1143100000008,452.4770050000012,-590.4120600787475,-692.3576295195026
404.1,492.7030800000009,453.06087000000133,-590.6116989561225,-692.7348668283777
404.15,493.12037000000055,453.47325500000096,-590.8315885657473,-693.0556668665024
404.2,493.3292850000006,453.677265000001,-591.0329926401224,-693.3364557726275
404.25,493.4618200000006,453.804895000001,-591.1573899953725,-693.6347985822525
404.3,493.71581500000065,454.0539850000011,-591.1808524054975,-693.9418693103776
404.35,494.1014400000007,454.4347050000012,-591.0996043102475,-694.1510206382526
404.4,494.48988500000036,454.81824500000084,-590.9562801204977,-694.2248647127525
404.45,494.79332750000043,455.1167825000009,-590.8199676854977,-694.2047365636275
