"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:20 PM"
"Sample Rate","20"
"Duration","242"
"Segment","Session"
"Beacon Markers","242"
"Segment Times","4:02.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.7500","13.1429","2.8258","83.7901","2.9777","0.5034","-0.7451","-2.9141","8.8906","2.3633","32.4375","0.0000","6629.0200","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.1584","0.0000","77.6396","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.9360","17.9971","0.0000","499.9208","0.0000","0.0000","23.6604","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.8601","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9178","0.0000","0.0000","0.0000","25.5090","25.5090","2.2871","0.0000","0.0000","2.0000","0.0000","0.0000","2.5741","0.0000","0.0000","25.5090","0.0000","25.5090","0.0000","0.0000","12.6772","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1461","2.7988","83.8026","3.6574","0.5781","-0.7524","-2.8838","5.2773","4.9102","29.9844","0.0000","6519.7959","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.1881","0.0000","77.6149","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","11.4087","17.7520","0.0000","501.4059","0.0000","0.0000","23.6852","0.0000","0.0000","0.0000","0.1535","0.0000","0.0000","0.0000","0.0000","0.8341","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9208","0.0000","0.0000","0.0000","25.3408","25.3408","12.6832","0.0000","0.0000","2.0000","0.0000","0.0000","2.5838","0.0000","0.0000","25.3408","0.0000","25.3408","0.0000","0.0000","11.9686","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1494","2.7500","83.8137","3.5484","0.6069","-0.7886","-2.9590","4.1289","7.8438","30.6719","0.0000","6374.1650","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.3465","0.0000","77.5901","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","9.0786","17.3150","0.0000","500.8119","0.0000","0.0000","23.7099","0.0000","0.0000","0.0000","0.4010","0.0000","0.0000","0.0000","0.0000","0.8138","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9256","0.0000","0.0000","0.0000","25.1466","25.1466","20.1089","0.0000","0.0000","2.0000","0.0000","0.0000","2.6029","0.0000","0.0000","25.1466","0.0000","25.1466","0.0000","0.0000","9.8118","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1527","2.7027","83.8200","2.9828","0.5869","-0.7852","-3.0342","5.7910","6.9141","33.6562","0.0000","6313.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2574","0.0000","77.5654","0.0000","0.0000","0.0000","0.0000","13.0485","0.0000","0.0000","8.1586","16.5650","0.0000","498.8317","0.0000","0.0000","23.7347","0.0000","0.0000","0.0000","0.6485","0.0000","0.0000","0.0000","0.0000","0.8028","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9315","0.0000","0.0000","0.0000","24.8697","24.8697","15.6535","0.0000","0.0000","2.0000","0.0000","0.0000","2.6199","0.0000","0.0000","24.8697","0.0000","24.8697","0.0000","0.0000","8.0480","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1559","2.6688","83.8262","2.6406","0.6094","-0.7598","-3.0430","8.0000","4.7227","35.6875","0.0000","6313.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.2772","0.0000","77.5500","0.0000","0.0000","0.0000","0.0000","13.0990","0.0000","0.0000","8.2596","16.0812","0.0000","496.5644","0.0000","0.0000","23.7593","0.0000","0.0000","0.0000","0.8960","0.0000","0.0000","0.0000","0.0000","0.7934","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9326","0.0000","0.0000","0.0000","24.5667","24.5667","11.2059","0.0000","0.0000","2.0000","0.0000","0.0000","2.6254","0.0000","0.0000","24.5667","0.0000","24.5667","0.0000","0.0000","8.3480","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1592","2.6773","83.8324","2.4328","0.6431","-0.7598","-3.0293","9.2031","3.6113","35.8125","0.0000","6331.6406","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3069","0.0000","77.5500","0.0000","0.0000","0.0000","0.0000","13.0524","0.0000","0.0000","8.6495","16.0317","0.0000","494.0891","0.0000","0.0000","23.7837","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7865","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9301","0.0000","0.0000","0.0000","24.6500","24.6500","6.7941","0.0000","0.0000","2.0000","0.0000","0.0000","2.6296","0.0000","0.0000","24.6500","0.0000","24.6500","0.0000","0.0000","8.6951","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1625","2.7246","83.8386","1.9574","0.6829","-0.8193","-3.0176","7.9395","3.7764","35.7656","0.0000","6362.7085","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1942","0.0000","77.5500","0.0000","0.0000","0.0000","0.0000","13.0039","0.0000","0.0000","9.2320","16.1558","0.0000","494.0874","0.0000","0.0000","23.8081","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7773","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9327","0.0000","0.0000","0.0000","24.8423","24.8423","3.7476","0.0000","0.0000","2.0000","0.0000","0.0000","2.6271","0.0000","0.0000","24.8423","0.0000","24.8423","0.0000","0.0000","9.2891","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1658","2.6863","83.8448","1.8166","0.7183","-0.8530","-3.0020","8.2031","5.3203","36.6875","0.0000","6331.8271","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.3981","0.0000","77.5500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","10.6942","16.5885","0.0000","496.0291","0.0000","0.0000","23.8324","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7633","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9395","0.0000","0.0000","0.0000","24.5942","24.5942","9.0874","0.0000","0.0000","2.0000","0.0000","0.0000","2.6225","0.0000","0.0000","24.5942","0.0000","24.5942","0.0000","0.0000","10.3626","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1690","2.6266","83.8510","1.4099","0.6543","-0.8491","-3.0234","7.8711","4.6875","39.5469","0.0000","6248.1729","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.1553","0.0000","77.5433","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","12.9058","17.6000","0.0000","499.4272","0.0000","0.0000","23.8568","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7531","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9409","0.0000","0.0000","0.0000","24.1573","24.1573","13.4851","0.0000","0.0000","2.0000","0.0000","0.0000","2.6048","0.0000","0.0000","24.1573","0.0000","24.1573","0.0000","0.0000","14.3813","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1723","2.6359","83.8572","0.7114","0.5874","-0.8994","-3.0859","9.5391","4.2188","40.9688","0.0000","6249.6763","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.4660","0.0000","77.5191","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","17.5049","20.1000","0.0000","504.2816","0.0000","0.0000","23.8809","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7536","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9365","0.0000","0.0000","0.0000","24.2851","24.2851","7.0495","0.0000","0.0000","2.0000","0.0000","0.0000","2.5870","0.0000","0.0000","24.2851","0.0000","24.2851","0.0000","0.0000","18.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1756","2.6902","83.8634","0.3134","0.4858","-0.9094","-3.0254","10.6406","3.2578","41.2344","0.0000","6351.1470","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.5810","0.0000","77.4949","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","24.9069","22.2286","0.0000","505.9524","0.0000","0.0000","23.9051","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9336","0.0000","0.0000","0.0000","24.7307","24.7307","1.3679","0.0000","0.0000","2.0000","0.0000","0.0000","2.5108","0.0000","0.0000","24.7307","0.0000","24.7307","0.0000","0.0000","24.1426","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1789","2.7317","83.8697","0.3002","0.4485","-0.9541","-2.9863","9.5938","2.9316","40.1562","0.0000","6396.8750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.6286","0.0000","77.4708","0.0000","0.0000","0.0000","0.0000","13.0394","0.0000","0.0000","30.1288","23.1810","0.0000","503.5714","0.0000","0.0000","23.9292","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7540","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9326","0.0000","0.0000","0.0000","24.7819","24.7819","7.5000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4345","0.0000","0.0000","24.7819","0.0000","24.7819","0.0000","0.0000","29.8851","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1821","2.7310","83.8759","0.2124","0.4617","-0.9495","-2.9570","9.5664","4.1641","39.1875","0.0000","6365.6250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.3061","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0875","0.0000","0.0000","32.3404","24.0643","0.0000","502.3469","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7578","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9317","0.0000","0.0000","0.0000","24.5914","24.5914","13.6321","0.0000","0.0000","2.0000","0.0000","0.0000","2.3656","0.0000","0.0000","24.5914","0.0000","24.5914","0.0000","0.0000","32.2615","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1854","2.7434","83.8821","0.0768","0.4390","-0.9458","-2.9023","8.4844","4.8398","39.0938","0.0000","6375.6338","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.2653","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0634","0.0000","0.0000","34.1366","24.5235","0.0000","503.3673","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.7848","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9306","0.0000","0.0000","0.0000","24.5772","24.5772","11.1224","0.0000","0.0000","2.0000","0.0000","0.0000","2.2969","0.0000","0.0000","24.5772","0.0000","24.5772","0.0000","0.0000","34.5692","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1887","2.7367","83.8883","0.0321","0.4236","-0.9521","-2.8486","7.2617","4.9512","39.4219","0.0000","6465.7329","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","484.0865","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0139","0.0000","0.0000","35.1267","25.0457","0.0000","503.4519","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8204","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9287","0.0000","0.0000","0.0000","24.7257","24.7257","8.0612","0.0000","0.0000","2.0000","0.0000","0.0000","2.2752","0.0000","0.0000","24.7257","0.0000","24.7257","0.0000","0.0000","35.2950","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1919","2.8081","83.8945","0.2152","0.4392","-1.0254","-2.8418","6.4844","5.8203","39.7812","0.0000","6566.0459","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","481.6827","0.0000","77.4500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.8294","25.8552","0.0000","502.0096","0.0000","0.0000","23.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.8949","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9254","0.0000","0.0000","0.0000","24.8926","24.8926","7.5377","0.0000","0.0000","2.0000","0.0000","0.0000","2.2587","0.0000","0.0000","24.8926","0.0000","24.8926","0.0000","0.0000","35.8450","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1952","2.8707","83.9007","0.1047","0.4581","-1.1274","-2.9014","7.9219","7.3281","41.6719","0.0000","6688.0645","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","480.0000","0.0000","77.4514","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.9211","26.6400","0.0000","500.5946","0.0000","0.0000","23.9514","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9663","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9202","0.0000","0.0000","0.0000","25.0778","25.0778","7.0660","0.0000","0.0000","2.0000","0.0000","0.0000","2.2623","0.0000","0.0000","25.0778","0.0000","25.0778","0.0000","0.0000","35.8591","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1985","2.9177","83.9069","0.2893","0.4556","-1.1445","-2.8770","9.4922","7.3164","45.3750","0.0000","6805.6665","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","480.0000","0.0000","77.4747","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.9800","27.1400","0.0000","499.2433","0.0000","0.0000","23.9747","0.0000","0.0000","0.0000","0.9665","0.0000","0.0000","0.0000","0.0000","0.9883","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9107","0.0000","0.0000","0.0000","25.3295","25.3295","10.1852","0.0000","0.0000","2.0000","0.0000","0.0000","2.2682","0.0000","0.0000","25.3295","0.0000","25.3295","0.0000","0.0000","35.8136","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1955","3.0473","83.9131","-0.0115","0.4263","-1.1680","-2.8604","11.0430","7.4160","47.2344","0.0000","6896.1431","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","480.7238","0.0000","77.4979","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.8371","27.4320","0.0000","498.1524","0.0000","0.0000","23.9979","0.0000","0.0000","0.0000","0.7273","0.0000","0.0000","0.0000","0.0000","1.0104","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9022","0.0000","0.0000","0.0000","25.7105","25.7105","13.8889","0.0000","0.0000","2.0000","0.0000","0.0000","2.2760","0.0000","0.0000","25.7105","0.0000","25.7105","0.0000","0.0000","35.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1871","3.0305","83.9194","0.1320","0.4221","-1.1934","-2.9531","12.8516","8.6016","46.4688","0.0000","6983.3652","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.7714","0.0000","77.5212","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.7000","27.1893","0.0000","500.0571","0.0000","0.0000","24.0212","0.0000","0.0000","0.0000","0.4880","0.0000","0.0000","0.0000","0.0000","1.0113","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9046","0.0000","0.0000","0.0000","26.1154","26.1154","13.0189","0.0000","0.0000","2.0000","0.0000","0.0000","2.2846","0.0000","0.0000","26.1154","0.0000","26.1154","0.0000","0.0000","35.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1788","3.0541","83.9256","0.3023","0.3345","-1.1104","-2.9199","11.3438","5.9336","46.0781","0.0000","6992.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.8191","0.0000","77.5444","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.7000","27.0214","0.0000","501.9619","0.0000","0.0000","24.0444","0.0000","0.0000","0.0000","0.2488","0.0000","0.0000","0.0000","0.0000","1.0095","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9070","0.0000","0.0000","0.0000","26.5962","26.5962","10.1887","0.0000","0.0000","2.0000","0.0000","0.0000","2.2921","0.0000","0.0000","26.5962","0.0000","26.5962","0.0000","0.0000","35.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1704","3.1552","83.9318","-0.0128","0.2201","-0.9844","-2.7891","9.0625","4.0352","42.3750","0.0000","7001.6348","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.0400","0.0000","77.5871","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.7000","27.1184","0.0000","505.9200","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.0096","0.0000","0.0000","0.0000","0.0000","1.0090","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9041","0.0000","0.0000","0.0000","26.9385","26.9385","6.7476","0.0000","0.0000","2.0000","0.0000","0.0000","2.2989","0.0000","0.0000","26.9385","0.0000","26.9385","0.0000","0.0000","35.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1620","3.0953","83.9363","0.1270","0.2214","-1.0078","-2.8594","7.1699","5.9453","34.2344","0.0000","6966.1167","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0400","0.0000","77.6359","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","34.5816","27.2923","0.0000","509.9200","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.2353","0.0000","0.0000","0.0000","0.0000","1.0090","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9011","0.0000","0.0000","0.0000","26.5538","26.5538","2.8641","0.0000","0.0000","2.0000","0.0000","0.0000","2.3041","0.0000","0.0000","26.5538","0.0000","26.5538","0.0000","0.0000","35.1769","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1537","3.0782","83.9207","0.4774","0.2141","-1.0195","-2.9570","5.5156","5.3320","28.8438","0.0000","6928.7378","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8750","0.0000","77.6846","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","33.4165","27.8692","0.0000","504.3462","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.4804","0.0000","0.0000","0.0000","0.0000","1.0061","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9005","0.0000","0.0000","0.0000","26.2198","26.2198","5.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.3079","0.0000","0.0000","26.2198","0.0000","26.2198","0.0000","0.0000","34.0231","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1453","3.1848","83.9051","0.5423","0.1783","-1.0203","-2.8955","4.9590","1.1973","28.6016","0.0000","6968.2178","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","482.6250","0.0000","77.7334","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","33.7010","28.3333","0.0000","498.5769","0.0000","0.0000","24.0500","0.0000","0.0000","0.0000","0.7255","0.0000","0.0000","0.0000","0.0000","1.0022","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9001","0.0000","0.0000","0.0000","26.4673","26.4673","13.6667","0.0000","0.0000","2.0000","0.0000","0.0000","2.3120","0.0000","0.0000","26.4673","0.0000","26.4673","0.0000","0.0000","33.5594","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1369","3.1141","83.8895","0.4307","0.2385","-0.9180","-2.8340","4.9609","4.1182","26.6328","0.0000","7016.2378","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.3529","0.0000","77.8461","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","34.1465","27.5000","0.0000","501.9706","0.0000","0.0000","24.0660","0.0000","0.0000","0.0000","0.9706","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","26.7229","26.7229","17.7670","0.0000","0.0000","2.0000","0.0000","0.0000","2.3165","0.0000","0.0000","26.7229","0.0000","26.7229","0.0000","0.0000","33.9059","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1286","3.1742","83.8739","0.7535","0.1884","-0.9395","-3.0078","4.4922","5.2461","27.7656","0.0000","7170.9229","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","508.0784","0.0000","77.9918","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","34.3692","26.7388","0.0000","506.3824","0.0000","0.0000","24.0903","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9862","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.1038","27.1038","17.2816","0.0000","0.0000","2.0000","0.0000","0.0000","2.3218","0.0000","0.0000","27.1038","0.0000","27.1038","0.0000","0.0000","34.2692","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1202","3.2475","83.8584","1.0567","0.0070","-0.8293","-2.9180","6.0898","1.1426","27.9688","0.0000","7340.1538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.4000","0.0000","78.1374","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","34.5615","27.7097","0.0000","506.1809","0.0000","0.0000","24.1146","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9790","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.4848","27.4848","17.6117","0.0000","0.0000","2.0000","0.0000","0.0000","2.3280","0.0000","0.0000","27.4848","0.0000","27.4848","0.0000","0.0000","34.6538","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1118","3.2616","83.8428","0.4721","0.0430","-0.7607","-2.7715","5.5820","1.1475","23.5312","0.0000","7323.8037","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4000","0.0000","78.2830","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","34.8353","28.6806","0.0000","505.2286","0.0000","0.0000","24.1389","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9728","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.4050","27.4050","19.0680","0.0000","0.0000","2.0000","0.0000","0.0000","2.3304","0.0000","0.0000","27.4050","0.0000","27.4050","0.0000","0.0000","35.0069","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.1035","3.2413","83.8272","0.6214","0.1639","-0.8054","-2.7520","2.0459","5.6152","20.4688","0.0000","7261.0586","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.4951","0.0000","78.4159","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","35.1294","29.4206","0.0000","504.2475","0.0000","0.0000","24.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9716","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.3059","27.3059","16.6471","0.0000","0.0000","2.0000","0.0000","0.0000","2.3259","0.0000","0.0000","27.3059","0.0000","27.3059","0.0000","0.0000","35.3040","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.7500","13.0951","3.2855","83.8116","0.9435","0.1543","-0.9023","-2.8828","1.8535","7.1680","23.2969","0.0000","7383.0190","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","485.5149","0.0000","78.5378","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","36.1500","30.1559","0.0000","503.2574","0.0000","0.0000","24.1500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9746","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9000","0.0000","0.0000","0.0000","27.5738","27.5738","7.3333","0.0000","0.0000","2.0000","0.0000","0.0000","2.3222","0.0000","0.0000","27.5738","0.0000","27.5738","0.0000","0.0000","35.8849","0.0000","0.0000","0.0000","0.0000","0.0000"
