"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:41 PM"
"Sample Rate","20"
"Duration","22"
"Segment","Session"
"Beacon Markers","22"
"Segment Times","0:22.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.2500","13.1861","1.4066","64.7570","0.7381","-0.1868","-0.2156","-2.9756","-0.0917","-0.3545","-0.2615","0.0000","3097.9900","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6535","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","12.9650","0.0000","0.0000","2.4000","8.3000","0.0000","507.3069","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","6.8586","0.0000","0.0000","2.0000","0.0000","0.0000","2.3919","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1869","1.4018","64.7695","0.8341","-0.1581","-0.2050","-2.9961","0.1000","-0.4441","-0.3257","0.0000","3139.3108","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.6731","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","12.9150","0.0000","0.0000","2.4000","8.3000","0.0000","506.1635","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0085","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","8.8788","0.0000","0.0000","2.0000","0.0000","0.0000","2.3911","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1876","1.3830","64.7820","0.8618","-0.1166","-0.1864","-2.9854","0.3328","-0.3721","-0.3601","0.0000","3105.8154","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.7115","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","12.9337","0.0000","0.0000","2.4000","8.3294","0.0000","506.6442","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0047","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","10.3689","0.0000","0.0000","2.0000","0.0000","0.0000","2.3926","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.4000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1883","1.3764","64.7945","0.9125","-0.0898","-0.1599","-2.9512","0.6401","-0.0776","-0.3652","0.0000","3077.7327","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","492.2600","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","12.9817","0.0000","0.0000","2.4079","8.4275","0.0000","506.8700","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0010","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","11.8252","0.0000","0.0000","2.0000","0.0000","0.0000","2.3940","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.4040","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1890","1.3951","64.8070","0.9440","-0.0839","-0.1382","-2.9287","0.6011","0.0867","-0.3296","0.0000","3111.8911","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.2600","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5069","8.5126","0.0000","506.3700","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0015","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","14.1359","0.0000","0.0000","2.0000","0.0000","0.0000","2.3950","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.5030","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1898","1.4370","64.8195","0.7927","-0.1170","-0.1387","-2.9336","0.1432","0.2717","-0.3252","0.0000","3142.1941","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.4951","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5971","8.5612","0.0000","506.1262","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","16.5631","0.0000","0.0000","2.0000","0.0000","0.0000","2.3960","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.5990","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1905","1.4246","64.8320","0.5454","-0.1566","-0.1701","-2.9453","-0.5295","0.3253","-0.2438","0.0000","3112.0972","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.5534","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5485","8.5901","0.0000","506.6117","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0015","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","14.1863","0.0000","0.0000","2.0000","0.0000","0.0000","2.3965","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.5500","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1912","1.3782","64.8445","0.2787","-0.1832","-0.2012","-2.9668","-0.8511","0.2722","-0.1619","0.0000","3082.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0000","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5000","8.5406","0.0000","507.2970","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0010","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","10.7549","0.0000","0.0000","2.0000","0.0000","0.0000","2.3970","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.5010","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2500","13.1920","1.3727","64.8570","-0.1104","-0.1752","-0.2186","-2.9717","-0.6455","-0.0894","-0.1105","0.0000","3072.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0000","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.4500","8.4824","0.0000","508.7822","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0035","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","11.5600","0.0000","0.0000","2.0000","0.0000","0.0000","2.3975","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.4515","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2540","13.1886","1.3666","64.8695","-0.3786","-0.1459","-0.2096","-2.9570","-0.4041","0.0047","-0.1078","0.0000","3063.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.1747","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.4000","8.3843","0.0000","509.7379","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0060","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8000","13.8000","13.5600","0.0000","0.0000","2.0000","0.0000","0.0000","2.3980","0.0000","0.0000","13.8000","0.0000","13.8000","0.0000","0.0000","2.4020","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2583","13.1849","1.3571","64.8802","-0.5236","-0.1422","-0.2102","-2.9609","-0.4650","0.6560","-0.1938","0.0000","3030.1428","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1456","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.3524","8.3000","0.0000","508.2816","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0051","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.8363","13.8363","14.7573","0.0000","0.0000","2.0000","0.0000","0.0000","2.3952","0.0000","0.0000","13.8363","0.0000","13.8363","0.0000","0.0000","2.3538","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2625","13.1813","1.3398","64.8896","-0.5931","-0.1588","-0.2273","-2.9629","-0.3811","0.8916","-0.1646","0.0000","2997.2856","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8812","0.0000","69.3500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.3048","8.3000","0.0000","506.8812","0.0000","0.0000","22.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0041","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9999","0.0000","0.0000","0.0000","13.8853","13.8853","15.7282","0.0000","0.0000","2.0000","0.0000","0.0000","2.3923","0.0000","0.0000","13.8853","0.0000","13.8853","0.0000","0.0000","2.3058","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2668","13.1777","1.3356","64.8990","-0.5846","-0.1840","-0.2354","-2.9551","0.1070","0.8608","-0.0229","0.0000","2960.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8911","0.0000","69.3279","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.3450","8.2755","0.0000","505.8911","0.0000","0.0000","22.8279","0.0000","0.0000","0.0000","0.0243","0.0000","0.0000","0.0000","0.0000","1.0027","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9995","0.0000","0.0000","0.0000","13.9000","13.9000","14.9412","0.0000","0.0000","2.0000","0.0000","0.0000","2.3880","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.3440","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2710","13.1740","1.3038","64.9084","-0.5918","-0.1917","-0.2295","-2.9551","0.4214","1.1035","0.0286","0.0000","2923.7000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0486","0.0000","69.3034","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.3950","8.0304","0.0000","504.8544","0.0000","0.0000","22.8034","0.0000","0.0000","0.0000","0.2670","0.0000","0.0000","0.0000","0.0000","1.0012","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9988","0.0000","0.0000","0.0000","13.9000","13.9000","13.4706","0.0000","0.0000","2.0000","0.0000","0.0000","2.3835","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.3940","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2753","13.1704","1.2599","64.9177","-0.6514","-0.1731","-0.2089","-2.9805","0.3446","1.0376","0.1646","0.0000","2844.4175","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.5340","0.0000","69.2789","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.4437","7.7942","0.0000","503.3981","0.0000","0.0000","22.7789","0.0000","0.0000","0.0000","0.5097","0.0000","0.0000","0.0000","0.0000","1.0006","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9969","0.0000","0.0000","0.0000","13.9000","13.9000","11.6923","0.0000","0.0000","2.0000","0.0000","0.0000","2.3767","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.4423","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2796","13.1668","1.2587","64.9271","-0.6854","-0.1521","-0.1899","-2.9727","0.4839","0.3660","0.3914","0.0000","2760.4370","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.9612","0.0000","69.2544","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.4922","7.6981","0.0000","502.0388","0.0000","0.0000","22.7544","0.0000","0.0000","0.0000","0.7524","0.0000","0.0000","0.0000","0.0000","1.0001","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9950","0.0000","0.0000","0.0000","13.9000","13.9000","9.7692","0.0000","0.0000","2.0000","0.0000","0.0000","2.3694","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.4904","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2838","13.1631","1.2410","64.9365","-0.5114","-0.1543","-0.1995","-2.9375","0.5969","0.2183","0.3978","0.0000","2758.0098","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.9903","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5000","7.6019","0.0000","503.0097","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.9951","0.0000","0.0000","0.0000","0.0000","1.0012","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9925","0.0000","0.0000","0.0000","13.9000","13.9000","10.1650","0.0000","0.0000","2.0000","0.0000","0.0000","2.3602","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2881","13.1595","1.2179","64.9459","-0.4779","-0.1332","-0.1921","-2.9424","0.7283","0.4452","0.5338","0.0000","2771.1165","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0194","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5000","7.7441","0.0000","503.9806","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0027","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9901","0.0000","0.0000","0.0000","13.9000","13.9000","12.1068","0.0000","0.0000","2.0000","0.0000","0.0000","2.3505","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2924","13.1559","1.2274","64.9553","-0.5231","-0.1412","-0.1948","-2.9512","1.0107","0.7290","0.7363","0.0000","2795.1714","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.5288","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5000","7.8912","0.0000","503.5288","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0037","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9891","0.0000","0.0000","0.0000","13.9000","13.9000","10.9029","0.0000","0.0000","2.0000","0.0000","0.0000","2.3455","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.2966","13.1522","1.2373","64.9646","-0.4298","-0.1526","-0.2070","-2.9453","0.8145","0.5979","0.8027","0.0000","2822.3142","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0481","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5000","7.9913","0.0000","503.0481","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0047","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9881","0.0000","0.0000","0.0000","13.9000","13.9000","7.0194","0.0000","0.0000","2.0000","0.0000","0.0000","2.3421","0.0000","0.0000","13.9000","0.0000","13.9000","0.0000","0.0000","2.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3009","13.1486","1.2296","64.9740","-0.4943","-0.1276","-0.1893","-2.9258","0.4309","0.2059","1.0137","0.0000","2853.3232","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8911","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5000","8.0884","0.0000","505.6733","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0094","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9884","0.0000","0.0000","0.0000","13.9232","13.9232","4.0303","0.0000","0.0000","2.0000","0.0000","0.0000","2.3407","0.0000","0.0000","13.9232","0.0000","13.9232","0.0000","0.0000","2.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3051","13.1449","1.2362","64.9834","-0.5451","-0.1239","-0.1829","-2.9150","-0.1169","0.2811","1.3135","0.0000","2886.1516","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.8812","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5000","8.1436","0.0000","508.6436","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0159","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9889","0.0000","0.0000","0.0000","13.9737","13.9737","2.0101","0.0000","0.0000","2.0000","0.0000","0.0000","2.3402","0.0000","0.0000","13.9737","0.0000","13.9737","0.0000","0.0000","2.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3094","13.1413","1.2543","64.9928","-0.5337","-0.1626","-0.2244","-2.9434","-0.7285","0.5659","1.2773","0.0000","2885.9038","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0000","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.5673","8.1931","0.0000","507.7059","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0206","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9894","0.0000","0.0000","0.0000","14.0000","14.0000","5.5238","0.0000","0.0000","2.0000","0.0000","0.0000","2.3416","0.0000","0.0000","14.0000","0.0000","14.0000","0.0000","0.0000","2.5635","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3137","13.1377","1.2815","65.0021","-0.5454","-0.1842","-0.2184","-2.9717","-0.1366","0.3923","1.2759","0.0000","2871.4807","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0000","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.6635","8.1583","0.0000","506.2353","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0245","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9899","0.0000","0.0000","0.0000","14.0000","14.0000","14.5714","0.0000","0.0000","2.0000","0.0000","0.0000","2.3440","0.0000","0.0000","14.0000","0.0000","14.0000","0.0000","0.0000","2.6596","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3179","13.1340","1.2585","65.0115","-0.4159","-0.1564","-0.1830","-2.9570","0.5273","0.2283","1.3809","0.0000","2824.8713","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.8235","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.7000","8.1097","0.0000","506.0000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","1.0296","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9892","0.0000","0.0000","0.0000","14.0000","14.0000","18.4000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3427","0.0000","0.0000","14.0000","0.0000","14.0000","0.0000","0.0000","2.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3222","13.1304","1.2095","65.0209","-0.4400","-0.1600","-0.2036","-2.9492","0.3362","0.3466","1.2183","0.0000","2758.5347","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8039","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.7000","7.9400","0.0000","506.0000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.8039","0.0000","0.0000","0.0000","0.0000","1.0356","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9882","0.0000","0.0000","0.0000","14.0000","14.0000","14.4000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3387","0.0000","0.0000","14.0000","0.0000","14.0000","0.0000","0.0000","2.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3265","13.1268","1.2276","65.0303","-0.5094","-0.1594","-0.1957","-2.9512","0.3398","0.2042","1.0996","0.0000","2716.2573","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.4000","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.6703","7.7400","0.0000","503.6000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.5588","0.0000","0.0000","0.0000","0.0000","1.0442","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9872","0.0000","0.0000","0.0000","14.0000","14.0000","12.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3347","0.0000","0.0000","14.0000","0.0000","14.0000","0.0000","0.0000","2.6716","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3307","13.1231","1.2004","65.0396","-0.4835","-0.1558","-0.1919","-2.9502","0.2815","0.1751","1.1196","0.0000","2690.0198","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4000","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.6208","7.6231","0.0000","500.6000","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.3137","0.0000","0.0000","0.0000","0.0000","1.0545","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9862","0.0000","0.0000","0.0000","14.0000","14.0000","12.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3308","0.0000","0.0000","14.0000","0.0000","14.0000","0.0000","0.0000","2.6225","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3350","13.1195","1.1821","65.0490","-0.5202","-0.1398","-0.1885","-2.9375","0.0273","0.1055","1.1533","0.0000","2682.9038","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0000","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.6000","7.5269","0.0000","501.9048","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.0686","0.0000","0.0000","0.0000","0.0000","1.0622","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9853","0.0000","0.0000","0.0000","13.9838","13.9838","9.9429","0.0000","0.0000","2.0000","0.0000","0.0000","2.3264","0.0000","0.0000","13.9838","0.0000","13.9838","0.0000","0.0000","2.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.3392","13.1159","1.1756","65.0584","-0.5318","-0.1575","-0.1943","-2.9268","0.1285","0.0803","1.2319","0.0000","2689.6345","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.0000","0.0000","69.2500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","2.6000","7.7097","0.0000","504.2857","0.0000","0.0000","22.7500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0680","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9843","0.0000","0.0000","0.0000","13.9362","13.9362","4.2286","0.0000","0.0000","2.0000","0.0000","0.0000","2.3216","0.0000","0.0000","13.9362","0.0000","13.9362","0.0000","0.0000","2.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
