"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
"s","C","V","bar","C","bar","g","g","g","deg/s","deg/s","deg/s","#","rpm","gear","km/h","gear","km/h","km/h","km/h","km/h","#","#","#","C","%","%","deg","#","V","#","#","%","%","#","#","%","%","C","%","#","#","#","#","#","#","%","lambda","km/h","km/h","#","#","#","#","#","#","#","#","#","%","%","deg","deg","#","#","#","#","deg/s","deg/s","bar","deg","deg","deg","deg","deg","%","%","%","ms","km/h","km/h","km/h","#"

,"35.2500","13.2618","1.2021","71.7500","-0.2014","-0.2019","-0.2495","-2.9849","0.8452","0.6360","1.6174","0.0000","2854.1765","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0000","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.6706","7.8471","0.0000","510.3010","0.0000","0.0000","22.2054","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9804","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9967","0.0000","0.0000","0.0000","13.7000","13.7000","10.9519","0.0000","0.0000","2.0000","0.0000","0.0000","2.3735","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2633","1.2094","71.7500","-0.2084","-0.1834","-0.2100","-2.9611","1.6778","0.3319","1.6904","0.0000","2808.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.5534","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7000","7.7000","0.0000","509.6311","0.0000","0.0000","22.2296","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9822","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9966","0.0000","0.0000","0.0000","13.7000","13.7000","8.5481","0.0000","0.0000","2.0000","0.0000","0.0000","2.3729","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2595","1.2239","71.7500","-0.1623","-0.1471","-0.1824","-2.9234","1.8900","0.4895","1.6035","0.0000","2808.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0097","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7000","7.7000","0.0000","508.6602","0.0000","0.0000","22.2462","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9831","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9957","0.0000","0.0000","0.0000","13.7000","13.7000","6.1442","0.0000","0.0000","2.0000","0.0000","0.0000","2.3714","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2507","1.1733","71.7500","-0.1869","-0.1503","-0.2135","-2.9146","1.5910","0.7619","1.4894","0.0000","2783.4075","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0275","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7148","7.6413","0.0000","506.8257","0.0000","0.0000","22.2225","0.0000","0.0000","0.0000","0.9286","0.0000","0.0000","0.0000","0.0000","0.9837","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9947","0.0000","0.0000","0.0000","13.7000","13.7000","12.7788","0.0000","0.0000","2.0000","0.0000","0.0000","2.3670","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7660","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2420","1.1489","71.7500","-0.2810","-0.1588","-0.2157","-2.9434","1.2271","1.2262","1.4492","0.0000","2706.5557","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.2385","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7611","7.4578","0.0000","503.1560","0.0000","0.0000","22.1988","0.0000","0.0000","0.0000","0.6905","0.0000","0.0000","0.0000","0.0000","0.9809","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9938","0.0000","0.0000","0.0000","13.7000","13.7000","19.9904","0.0000","0.0000","2.0000","0.0000","0.0000","2.3614","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8604","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2333","1.1336","71.7500","-0.2657","-0.1675","-0.2099","-2.9583","1.4840","1.1099","1.4927","0.0000","2641.6079","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.0000","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0718","0.0000","0.0000","1.8000","7.3069","0.0000","500.2059","0.0000","0.0000","22.1751","0.0000","0.0000","0.0000","0.4524","0.0000","0.0000","0.0000","0.0000","0.9781","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9927","0.0000","0.0000","0.0000","13.7000","13.7000","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3551","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8442","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2246","1.0990","71.7500","-0.2350","-0.1354","-0.2007","-2.9277","0.5396","1.1631","1.5479","0.0000","2639.1570","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","499.0000","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0233","0.0000","0.0000","1.8000","7.3559","0.0000","501.6765","0.0000","0.0000","22.1514","0.0000","0.0000","0.0000","0.2143","0.0000","0.0000","0.0000","0.0000","0.9785","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9908","0.0000","0.0000","0.0000","13.7000","13.7000","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3484","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7481","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2158","1.0787","71.7500","-0.2430","-0.1545","-0.2173","-2.9541","-0.1575","1.5771","1.4102","0.0000","2628.5095","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.8585","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0245","0.0000","0.0000","1.8000","7.3858","0.0000","503.1415","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9790","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9888","0.0000","0.0000","0.0000","13.7000","13.7000","19.2547","0.0000","0.0000","2.0000","0.0000","0.0000","2.3402","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7238","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.2071","1.0116","71.7500","-0.1889","-0.1534","-0.2054","-2.9316","0.2321","1.3174","1.4336","0.0000","2557.7546","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","497.4434","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0717","0.0000","0.0000","1.8000","7.2443","0.0000","504.5566","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9815","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9864","0.0000","0.0000","0.0000","13.7000","13.7000","16.8962","0.0000","0.0000","2.0000","0.0000","0.0000","2.3307","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7714","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1984","1.0320","71.7500","-0.0947","-0.1492","-0.2143","-2.9194","0.1382","1.3487","1.3752","0.0000","2487.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.0283","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0808","0.0000","0.0000","1.8000","7.1028","0.0000","505.9717","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9844","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9840","0.0000","0.0000","0.0000","13.7000","13.7000","17.4904","0.0000","0.0000","2.0000","0.0000","0.0000","2.3227","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1896","1.0545","71.7500","-0.0972","-0.1550","-0.2245","-2.9330","0.1553","0.8434","1.4027","0.0000","2535.0769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.5865","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0327","0.0000","0.0000","1.7519","7.2427","0.0000","506.9423","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9865","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9826","0.0000","0.0000","0.0000","13.7000","13.7000","19.8942","0.0000","0.0000","2.0000","0.0000","0.0000","2.3169","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1809","1.0402","71.7500","-0.1216","-0.1586","-0.2122","-2.9376","0.6095","0.5545","1.4133","0.0000","2583.1538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1442","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7038","7.3883","0.0000","507.9038","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9885","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9811","0.0000","0.0000","0.0000","13.7000","13.7000","19.4423","0.0000","0.0000","2.0000","0.0000","0.0000","2.3125","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1722","1.0573","71.7500","-0.0945","-0.1680","-0.2241","-2.9489","0.7655","0.4827","1.4127","0.0000","2591.8191","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.4286","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7438","7.4000","0.0000","507.1429","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9890","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9814","0.0000","0.0000","0.0000","13.7000","13.7000","16.5577","0.0000","0.0000","2.0000","0.0000","0.0000","2.3111","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1635","1.0815","71.7500","-0.1437","-0.1647","-0.2309","-2.9414","0.8279","0.1161","1.4595","0.0000","2597.0571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.5714","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7914","7.4000","0.0000","506.1905","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9890","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9819","0.0000","0.0000","0.0000","13.7000","13.7000","12.3962","0.0000","0.0000","2.0000","0.0000","0.0000","2.3109","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8105","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1547","1.0733","71.7500","-0.1292","-0.1566","-0.2088","-2.9465","1.6118","0.8844","1.2494","0.0000","2642.5481","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2719","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.8394","7.5183","0.0000","505.2233","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9916","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9828","0.0000","0.0000","0.0000","13.7096","13.7096","6.7358","0.0000","0.0000","2.0000","0.0000","0.0000","2.3152","0.0000","0.0000","13.7096","0.0000","13.7096","0.0000","0.0000","1.8581","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1460","1.1045","71.7534","-0.0999","-0.1470","-0.2028","-2.9543","1.5012","1.9383","1.3836","0.0000","2696.8750","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","496.6117","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.8875","7.6625","0.0000","504.2524","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9959","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9837","0.0000","0.0000","0.0000","13.7577","13.7577","5.0400","0.0000","0.0000","2.0000","0.0000","0.0000","2.3194","0.0000","0.0000","13.7577","0.0000","13.7577","0.0000","0.0000","1.8940","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1373","1.1003","71.7627","-0.1294","-0.1337","-0.2124","-3.0039","0.3363","2.0618","1.2861","0.0000","2732.9802","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.0981","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.8267","7.7733","0.0000","504.3627","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0026","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9851","0.0000","0.0000","0.0000","13.7943","13.7943","11.0400","0.0000","0.0000","2.0000","0.0000","0.0000","2.3224","0.0000","0.0000","13.7943","0.0000","13.7943","0.0000","0.0000","1.8440","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1286","1.1495","71.7721","-0.0259","-0.1455","-0.2262","-2.9914","0.6610","0.5613","1.2512","0.0000","2762.6831","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1765","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7277","7.8723","0.0000","504.8529","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0115","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9866","0.0000","0.0000","0.0000","13.7467","13.7467","15.9714","0.0000","0.0000","2.0000","0.0000","0.0000","2.3261","0.0000","0.0000","13.7467","0.0000","13.7467","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1198","1.1714","71.7815","-0.0224","-0.1646","-0.2148","-2.9152","1.4717","-0.3026","1.4318","0.0000","2869.6538","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6827","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.7346","8.0371","0.0000","506.3462","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0182","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9891","0.0000","0.0000","0.0000","13.7000","13.7000","18.8286","0.0000","0.0000","2.0000","0.0000","0.0000","2.3350","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1111","1.2169","71.7909","-0.1336","-0.1726","-0.1998","-2.9137","1.3924","-0.2872","1.4014","0.0000","3006.6731","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0865","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0010","0.0000","0.0000","1.7827","8.2276","0.0000","508.2692","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0225","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9919","0.0000","0.0000","0.0000","13.7000","13.7000","18.8614","0.0000","0.0000","2.0000","0.0000","0.0000","2.3440","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.8000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1024","1.2815","71.8002","-0.1659","-0.1791","-0.1938","-2.9775","0.8745","0.5605","1.2534","0.0000","3112.3960","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.3861","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0505","0.0000","0.0000","1.7683","8.4535","0.0000","509.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9951","0.0000","0.0000","0.0000","13.7000","13.7000","9.9505","0.0000","0.0000","2.0000","0.0000","0.0000","2.3615","0.0000","0.0000","13.7000","0.0000","13.7000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.0936","1.3730","71.8096","-0.2472","-0.1194","-0.2067","-3.0039","1.0029","0.9482","1.4561","0.0000","3200.5149","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.3960","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.1000","0.0000","0.0000","1.7188","8.7010","0.0000","509.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0250","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9986","0.0000","0.0000","0.0000","13.6505","13.6505","4.0680","0.0000","0.0000","2.0000","0.0000","0.0000","2.3790","0.0000","0.0000","13.6505","0.0000","13.6505","0.0000","0.0000","1.6000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.0849","1.3843","71.8190","-0.1787","-0.0841","-0.1674","-2.9287","1.4712","0.9055","1.5000","0.0000","3240.3203","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.8738","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0515","0.0000","0.0000","1.7000","8.8000","0.0000","507.8350","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0235","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6010","13.6010","8.9223","0.0000","0.0000","2.0000","0.0000","0.0000","2.3902","0.0000","0.0000","13.6010","0.0000","13.6010","0.0000","0.0000","1.6485","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.0762","1.3978","71.8284","-0.0926","-0.1194","-0.1792","-2.9297","1.2334","1.3203","1.5449","0.0000","3250.5146","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","495.3301","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0029","0.0000","0.0000","1.7000","8.8000","0.0000","505.8932","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0196","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.6275","0.0000","0.0000","2.0000","0.0000","0.0000","2.4013","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.6971","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.0767","1.4047","71.8378","-0.1854","-0.0829","-0.1948","-2.9561","1.0361","1.1748","1.6040","0.0000","3234.6116","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.1165","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6728","8.7214","0.0000","505.7864","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0148","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.5490","0.0000","0.0000","2.0000","0.0000","0.0000","2.4061","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.0858","1.3618","71.8471","-0.1186","-0.0726","-0.1788","-2.9629","0.7139","0.7021","1.7500","0.0000","3198.2039","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","487.7767","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.6243","8.5757","0.0000","507.2427","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0079","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","20.2500","0.0000","0.0000","2.0000","0.0000","0.0000","2.4106","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.0949","1.3755","71.8565","-0.0562","-0.1345","-0.1804","-2.9707","0.7263","0.1193","1.8545","0.0000","3179.0291","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","486.6311","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0433","0.0000","0.0000","1.6243","8.5000","0.0000","506.3689","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0020","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","14.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4127","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1040","1.3779","71.8659","-0.1101","-0.1098","-0.1935","-2.9453","0.8169","0.2178","1.8887","0.0000","3177.0874","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0291","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0913","0.0000","0.0000","1.6728","8.5000","0.0000","502.9709","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9986","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.9208","0.0000","0.0000","2.0000","0.0000","0.0000","2.4146","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1131","1.3590","71.8753","-0.0426","-0.0745","-0.1735","-2.9512","1.0425","0.6863","1.8320","0.0000","3173.4370","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6765","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0598","0.0000","0.0000","1.7214","8.5000","0.0000","501.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.1029","0.0000","0.0000","0.0000","0.0000","0.9934","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","5.9406","0.0000","0.0000","2.0000","0.0000","0.0000","2.4166","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.7784","0.0000","0.0000","0.0000","0.0000","0.0000"
,"35.2500","13.1222","1.3798","71.8846","-0.1139","-0.1165","-0.1569","-2.9707","1.6631","0.3813","1.6738","0.0000","3167.6116","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.0490","0.0000","71.9500","0.0000","0.0000","0.0000","0.0000","13.0108","0.0000","0.0000","1.7699","8.5000","0.0000","501.0000","0.0000","0.0000","22.1500","0.0000","0.0000","0.0000","0.3480","0.0000","0.0000","0.0000","0.0000","0.9828","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","4.0777","0.0000","0.0000","2.0000","0.0000","0.0000","2.4185","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.8765","0.0000","0.0000","0.0000","0.0000","0.0000"
