"Format","AiM CSV File"
"Session","NO GPS"
"Vehicle","22"
"Racer","Everyone"
"Championship","UTA Autocross 23"
"Comment",""
"Date","Saturday, October 7, 2023"
"Time","3:13 PM"
"Sample Rate","20"
"Duration","176"
"Segment","Session"
"Beacon Markers","176"
"Segment Times","2:56.000"

"Time","Logger Temperature","External Voltage","Oil Pressure","Oil Temp","Rear Brake","InlineAcc","LateralAcc","VerticalAcc","RollRate","PitchRate","YawRate","PreCalcGear","ECU RPM","ECU Gear 2","ECU VehSpeed","ECU Gear","ECU WheelSpdFL","ECU WheelSpdFR","ECU WheelSpdRL","ECU WheelSpdRR","ECU EngLimitAct","ECU GenericSen2","ECU GenericSen7","ECU CoolantTemp","ECU FuelTrimSTB1","ECU FuelTrimSTB2","ECU TorqCIgnCorr dup 1","ECU GenericSen8","ECU BatteryVolt","ECU GenericSen9","ECU GenericSen10","ECU ThrottlePos","ECU InjDT1","ECU GenericSen3","ECU GenericSen1","ECU InjDT2","ECU GenOut1DT","ECU AirTemp","ECU FuelTrimLTB1","ECU GearSwitch","ECU DecelCutActi","ECU TPSAct","ECU BrakePedSw","ECU GenericSen4","ECU GenericSen5","ECU FuelTrimLTB2","ECU Lambda1","ECU WheelSlip","ECU WheelDiff","ECU ClutchSw","ECU FlatShSw","ECU AuxRPMLimSw","ECU BatteryLtSw","ECU GenericSen6","ECU KnockLev1","ECU KnockLev2","ECU TargLambda","Av3E9 7","ECU InjectionDT3 dup 1","ECU InjectionDT4 dup 1","ECU IgnitionAng1 dup 1","ECU IgnitionAng2 dup 1","ECU TrigCount","ECU CheckEngLtSw","ECU Laun Ctr Sw","ECU TrigSyncLev","ECU TorqDrvsRPMT","ECU TorqDrvsRPME","ECU Inj Pres D","ECU TorDrRPMEI","ECU TorDrRPMIC","ECU IgnitionAng1 dup 2","ECU TorqCIgnCorr dup 2","ECU IgnitionAng2 dup 2","ECU InjectionDT3 dup 2","ECU InjectionDT4 dup 2","ECU Acc Ped Pos","ECU RaceTimer","ECU Cru Last T S","ECU Cruise Trg S","ECU Crui Spd Err","ECU Cruise Ctr S"
,"38.0625","13.2068","1.0534","83.1875","-0.7516","-0.1079","-0.0752","-2.9527","-1.7957","-1.6621","-13.7359","0.0000","2965.9231","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.2549","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2548","7.8356","0.0000","504.0000","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9782","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.4712","0.0000","0.0000","2.0000","0.0000","0.0000","2.3954","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.2558","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.2046","1.0710","83.1875","-0.7972","-0.0730","-0.0915","-2.9051","-1.7500","-1.3856","-13.5336","0.0000","2996.6924","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.9615","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2067","7.9798","0.0000","503.7692","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9807","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.5673","0.0000","0.0000","2.0000","0.0000","0.0000","2.3959","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.2077","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.2024","1.0796","83.1875","-0.8331","-0.0892","-0.1257","-2.9027","-1.6016","-0.9586","-13.4000","0.0000","3002.2646","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.4808","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2000","8.0422","0.0000","500.8846","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9831","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3976","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.2000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.2002","1.0857","83.1875","-0.8738","-0.1337","-0.1660","-2.9354","-1.4893","-1.0872","-13.3086","0.0000","3003.7354","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0000","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2000","8.0912","0.0000","498.0000","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9855","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","21.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.3996","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.2000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1981","1.0725","83.1875","-0.8041","-0.1845","-0.1898","-2.9695","-1.6426","-0.9067","-13.2141","0.0000","2975.3774","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.5714","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2387","8.0234","0.0000","500.8571","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9849","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","17.4095","0.0000","0.0000","2.0000","0.0000","0.0000","2.3996","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.2374","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1959","1.0643","83.1875","-0.7655","-0.2244","-0.1971","-2.9963","-2.2344","-0.7104","-12.9641","0.0000","2940.4717","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.1429","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2858","7.9299","0.0000","503.7143","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9835","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","11.2190","0.0000","0.0000","2.0000","0.0000","0.0000","2.3992","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.2841","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1937","1.0581","83.1875","-0.6974","-0.2455","-0.1679","-2.9918","-2.3996","-0.7958","-12.7047","0.0000","2933.8501","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.3000","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","7.9000","0.0000","506.7000","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9847","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.7600","0.0000","0.0000","2.0000","0.0000","0.0000","2.3990","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1915","1.0616","83.1875","-0.6798","-0.2068","-0.1165","-2.9559","-2.3752","-0.8528","-12.5180","0.0000","2939.3501","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","501.3000","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","7.9000","0.0000","509.7000","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.2129","0.0000","0.0000","0.0000","0.0000","0.9872","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","7.2600","0.0000","0.0000","2.0000","0.0000","0.0000","2.3990","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1893","1.0468","83.1875","-0.6782","-0.1497","-0.0866","-2.9309","-2.6133","-0.5681","-12.3313","0.0000","2957.8137","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","502.4412","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","7.9340","0.0000","506.0294","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.4604","0.0000","0.0000","0.0000","0.0000","0.9880","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.7647","0.0000","0.0000","2.0000","0.0000","0.0000","2.3993","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1872","1.0488","83.1875","-0.6247","-0.1152","-0.0857","-2.9264","-2.6473","-0.6726","-12.1586","0.0000","2981.8333","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","502.9314","0.0000","82.0500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","7.9825","0.0000","501.6176","0.0000","0.0000","27.0500","0.0000","0.0000","0.0000","0.7079","0.0000","0.0000","0.0000","0.0000","0.9880","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.2745","0.0000","0.0000","2.0000","0.0000","0.0000","2.3998","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1850","1.0571","83.1875","-0.6197","-0.0818","-0.0948","-2.9211","-2.4418","-0.9832","-11.9828","0.0000","2995.8811","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","498.7426","0.0000","82.0657","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.0000","0.0000","501.0000","0.0000","0.0000","27.0343","0.0000","0.0000","0.0000","0.9554","0.0000","0.0000","0.0000","0.0000","0.9880","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4010","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1828","1.0599","83.1875","-0.6122","-0.0562","-0.1082","-2.9016","-2.3352","-0.8138","-11.9484","0.0000","3004.7920","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7921","0.0000","82.0902","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.0000","0.0000","501.0000","0.0000","0.0000","27.0098","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9880","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","6.0000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4024","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1806","1.0672","83.1875","-0.5966","-0.0551","-0.1185","-2.9012","-2.1914","-0.4319","-11.8750","0.0000","3022.7693","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","82.1147","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.0308","0.0000","501.8155","0.0000","0.0000","26.9853","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9865","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5596","13.5596","8.9333","0.0000","0.0000","2.0000","0.0000","0.0000","2.4045","0.0000","0.0000","13.5596","0.0000","13.5596","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1784","1.0921","83.1875","-0.6237","-0.0621","-0.1208","-2.9062","-2.0551","-0.2954","-11.6547","0.0000","3045.8462","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.0000","0.0000","82.1392","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.0788","0.0000","502.7864","0.0000","0.0000","26.9608","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9841","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5115","13.5115","15.6000","0.0000","0.0000","2.0000","0.0000","0.0000","2.4069","0.0000","0.0000","13.5115","0.0000","13.5115","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1762","1.1212","83.1875","-0.7031","-0.0792","-0.1103","-2.9150","-1.8896","-0.2579","-11.5719","0.0000","3064.0769","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7358","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.1269","0.0000","501.5283","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9825","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","16.7308","0.0000","0.0000","2.0000","0.0000","0.0000","2.4103","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1741","1.1304","83.1875","-0.7434","-0.1131","-0.1012","-2.9406","-1.6018","-0.4475","-11.4266","0.0000","3078.5000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.6793","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","8.1750","0.0000","499.6415","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9815","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5000","13.5000","7.1154","0.0000","0.0000","2.0000","0.0000","0.0000","2.4146","0.0000","0.0000","13.5000","0.0000","13.5000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1719","1.1230","83.1875","-0.7887","-0.1413","-0.0949","-2.9473","-1.3934","-0.6455","-11.2031","0.0000","3071.2307","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.7308","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2538","8.1538","0.0000","499.3173","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9764","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5314","13.5314","0.1250","0.0000","0.0000","2.0000","0.0000","0.0000","2.4181","0.0000","0.0000","13.5314","0.0000","13.5314","0.0000","0.0000","1.2573","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0625","13.1697","1.0977","83.1875","-0.8117","-0.1554","-0.1025","-2.9496","-1.4209","-0.8050","-11.0391","0.0000","3040.4614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.8077","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.1577","8.0577","0.0000","499.7981","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9663","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5790","13.5790","0.6058","0.0000","0.0000","2.0000","0.0000","0.0000","2.4205","0.0000","0.0000","13.5790","0.0000","13.5790","0.0000","0.0000","1.1602","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0634","13.1683","1.0701","83.1875","-0.7706","-0.1630","-0.1046","-2.9545","-1.2864","-0.8583","-10.8492","0.0000","3021.4341","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.2762","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.1189","8.0000","0.0000","499.7238","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","0.0000","0.9614","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5733","13.5733","2.1887","0.0000","0.0000","2.0000","0.0000","0.0000","2.4215","0.0000","0.0000","13.5733","0.0000","13.5733","0.0000","0.0000","1.1179","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0677","13.1698","1.0623","83.1875","-0.7370","-0.1568","-0.1007","-2.9605","-1.1670","-0.6633","-10.6984","0.0000","3020.0188","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.7524","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.1660","8.0000","0.0000","499.2476","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","0.8786","0.0000","0.0000","0.0000","0.0000","0.9652","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5257","13.5257","8.7925","0.0000","0.0000","2.0000","0.0000","0.0000","2.4200","0.0000","0.0000","13.5257","0.0000","13.5257","0.0000","0.0000","1.1651","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0720","13.1712","1.0395","83.1875","-0.7106","-0.1312","-0.0958","-2.9510","-1.2657","-0.5598","-10.5258","0.0000","3001.2942","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.0588","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2137","7.9588","0.0000","501.1176","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","0.6359","0.0000","0.0000","0.0000","0.0000","0.9697","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5225","13.5225","14.9412","0.0000","0.0000","2.0000","0.0000","0.0000","2.4180","0.0000","0.0000","13.5225","0.0000","13.5225","0.0000","0.0000","1.2127","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0762","13.1727","1.0304","83.1875","-0.7237","-0.1008","-0.0912","-2.9309","-1.4441","-0.4510","-10.2891","0.0000","2938.0588","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","489.0981","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.2627","7.8118","0.0000","505.5294","0.0000","0.0000","26.9500","0.0000","0.0000","0.0000","0.3932","0.0000","0.0000","0.0000","0.0000","0.9760","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.5716","13.5716","13.9608","0.0000","0.0000","2.0000","0.0000","0.0000","2.4141","0.0000","0.0000","13.5716","0.0000","13.5716","0.0000","0.0000","1.2618","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0805","13.1741","1.0338","83.1875","-0.7505","-0.0880","-0.1154","-2.9271","-1.6295","-0.2973","-10.1766","0.0000","2887.2571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.6286","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","7.6886","0.0000","507.7905","0.0000","0.0000","26.9446","0.0000","0.0000","0.0000","0.1505","0.0000","0.0000","0.0000","0.0000","0.9810","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","13.0673","0.0000","0.0000","2.0000","0.0000","0.0000","2.4095","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0847","13.1756","1.0446","83.1875","-0.7824","-0.1314","-0.1782","-2.9523","-1.9434","-0.3307","-10.1109","0.0000","2875.8286","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","490.0571","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3000","7.6410","0.0000","507.3143","0.0000","0.0000","26.9203","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9810","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6000","13.6000","16.4327","0.0000","0.0000","2.0000","0.0000","0.0000","2.4029","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.3000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0890","13.1770","1.0241","83.1875","-0.7098","-0.1886","-0.1908","-2.9779","-1.9032","-0.4096","-9.9953","0.0000","2864.1799","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.6800","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3070","7.6070","0.0000","506.8300","0.0000","0.0000","26.8959","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9808","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6160","13.6160","19.7981","0.0000","0.0000","2.0000","0.0000","0.0000","2.3964","0.0000","0.0000","13.6160","0.0000","13.6160","0.0000","0.0000","1.3060","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0933","13.1785","0.9867","83.1875","-0.6603","-0.1619","-0.1421","-2.9594","-1.6705","-0.5155","-9.8547","0.0000","2851.1799","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","493.6800","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.3570","7.6570","0.0000","506.3300","0.0000","0.0000","26.8715","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9788","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","1.0000","0.0000","0.0000","0.0000","13.6660","13.6660","17.1800","0.0000","0.0000","2.0000","0.0000","0.0000","2.3914","0.0000","0.0000","13.6660","0.0000","13.6660","0.0000","0.0000","1.3560","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.0975","13.1800","0.9725","83.1875","-0.8287","-0.1494","-0.1579","-2.9506","-1.5705","-0.5528","-9.8789","0.0000","2837.0667","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","494.0286","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4067","7.6867","0.0000","504.7048","0.0000","0.0000","26.8500","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9768","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9995","0.0000","0.0000","0.0000","13.6848","13.6848","14.1800","0.0000","0.0000","2.0000","0.0000","0.0000","2.3863","0.0000","0.0000","13.6848","0.0000","13.6848","0.0000","0.0000","1.4057","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1018","13.1814","1.0017","83.1875","-0.8320","-0.1756","-0.1757","-2.9590","-1.3676","-0.5755","-9.9172","0.0000","2816.1143","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","491.1714","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.4543","7.5914","0.0000","500.8952","0.0000","0.0000","26.8500","0.0000","0.0000","0.0000","0.0667","0.0000","0.0000","0.0000","0.0000","0.9749","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9981","0.0000","0.0000","0.0000","13.6371","13.6371","10.8667","0.0000","0.0000","2.0000","0.0000","0.0000","2.3806","0.0000","0.0000","13.6371","0.0000","13.6371","0.0000","0.0000","1.4533","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1061","13.1829","0.9966","83.1875","-0.7326","-0.1463","-0.1389","-2.9457","-1.2273","-0.6124","-9.7320","0.0000","2793.7571","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.8868","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.4963","0.0000","497.6604","0.0000","0.0000","26.8500","0.0000","0.0000","0.0000","0.3048","0.0000","0.0000","0.0000","0.0000","0.9731","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9969","0.0000","0.0000","0.0000","13.6000","13.6000","7.5333","0.0000","0.0000","2.0000","0.0000","0.0000","2.3750","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
,"38.1103","13.1843","0.9653","83.1875","-0.7296","-0.1553","-0.1644","-2.9512","-1.3707","-0.5191","-9.7094","0.0000","2737.6821","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","488.4151","0.0000","82.1500","0.0000","0.0000","0.0000","0.0000","13.0000","0.0000","0.0000","1.5000","7.4028","0.0000","496.2453","0.0000","0.0000","26.8500","0.0000","0.0000","0.0000","0.5429","0.0000","0.0000","0.0000","0.0000","0.9764","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.0000","0.9964","0.0000","0.0000","0.0000","13.6000","13.6000","7.7850","0.0000","0.0000","2.0000","0.0000","0.0000","2.3731","0.0000","0.0000","13.6000","0.0000","13.6000","0.0000","0.0000","1.5000","0.0000","0.0000","0.0000","0.0000","0.0000"
