recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,152.0,162.0,0.8472222222222222,0.018162393162393164,0.6479700854700855,0.12927350427350429,0.2767094017094017,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,154.0,164.0,0.9097222222222222,0.1452991452991453,0.35149572649572647,0.21581196581196582,0.41239316239316237,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,156.0,166.0,0.875534188034188,0.2467948717948718,0.3482905982905983,0.18803418803418803,0.3579059829059829,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,158.0,168.0,0.2329059829059829,0.15598290598290598,0.17735042735042736,0.20833333333333334,0.18376068376068377,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,160.0,170.0,0.4305555555555556,0.1346153846153846,0.2377136752136752,0.2532051282051282,0.32264957264957267,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,162.0,172.0,0.4738247863247863,0.18269230769230768,0.3087606837606838,0.23504273504273504,0.3076923076923077,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,164.0,174.0,0.5454059829059829,0.14743589743589744,0.5347222222222222,0.23717948717948717,0.4188034188034188,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,166.0,176.0,0.5908119658119658,0.28525641025641024,0.563034188034188,0.26495726495726496,0.25427350427350426,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,168.0,178.0,0.5470085470085471,0.1858974358974359,0.5908119658119658,0.2467948717948718,0.4166666666666667,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,170.0,180.0,0.6917735042735043,0.13568376068376067,0.3504273504273504,0.19444444444444445,0.17735042735042736,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,172.0,182.0,0.484508547008547,0.11217948717948718,0.3547008547008547,0.1623931623931624,0.358974358974359,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,174.0,184.0,0.07318376068376069,0.11324786324786325,0.8947649572649573,0.11004273504273504,0.1485042735042735,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,176.0,186.0,0.24412393162393162,0.17094017094017094,0.32051282051282054,0.13141025641025642,0.03311965811965812,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,178.0,188.0,0.03952991452991453,0.1047008547008547,0.32585470085470086,0.15384615384615385,0.11431623931623931,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,180.0,190.0,0.5170940170940171,0.26282051282051283,0.6842948717948718,0.14423076923076922,0.43162393162393164,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,182.0,192.0,0.9305555555555556,0.20833333333333334,0.5021367521367521,0.20512820512820512,0.014957264957264958,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,184.0,194.0,0.7868589743589743,0.2938034188034188,0.6362179487179487,0.25106837606837606,0.20405982905982906,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,186.0,196.0,0.14476495726495728,0.3162393162393162,0.8242521367521367,0.23183760683760685,0.16773504273504272,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,188.0,198.0,0.17574786324786323,0.32051282051282054,0.6597222222222222,0.23397435897435898,0.09188034188034189,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,190.0,200.0,0.45032051282051283,0.31196581196581197,0.2638888888888889,0.26816239316239315,0.03418803418803419,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,192.0,202.0,0.18269230769230768,0.3386752136752137,0.3247863247863248,0.22435897435897437,0.3418803418803419,test
bace0e92b25324e8afbd0e5f6698b01a921780a2385e02419965fa97e3e796c4,194.0,204.0,0.6875,0.22115384615384615,0.2110042735042735,0.17841880341880342,0.18696581196581197,test
