elapsed_s,shaft_revolutions,electrical_energy_wh,charge_throughput_ah
131.8,2207.249666666661,234.87154999999973,0.7610986111111105
131.9,2209.367833333328,234.8810291666664,0.7611277777777773
132.0,2211.4634999999944,234.90359861111085,0.7611972222222217
132.1,2213.490416666661,234.91668888888861,0.7612374999999995
132.2,2215.459583333328,234.91668888888861,0.7612374999999995
132.3,2217.409749999995,234.93519583333307,0.7612944444444439
132.4,2219.3644166666613,234.9985638888886,0.7614902777777772
132.5,2221.303583333328,235.06012638888862,0.761680555555555
132.6,2223.2217499999942,235.1038277777775,0.7618152777777772
132.7,2225.150666666661,235.16178194444416,0.7619944444444439
132.8,2227.0764999999947,235.2220763888886,0.762180555555555
132.9,2229.0082499999944,235.30553055555526,0.7624388888888883
133.0,2230.9519999999943,235.45253333333304,0.7628972222222217
133.1,2232.9408333333276,235.71867222222193,0.7637374999999994
133.2,2235.048416666661,236.077983333333,0.7648819444444438
133.3,2237.2653333333283,236.4769930555553,0.7661611111111107
133.4,2239.5591666666614,236.89686944444418,0.767506944444444
133.5,2241.9444166666613,237.35228472222192,0.7689722222222216
133.6,2244.3828333333277,237.8068097222219,0.7704388888888882
133.7,2246.8141666666606,238.25223611111076,0.7718736111111103
133.8,2249.2372499999947,238.68420694444418,0.7732611111111106
133.9,2251.703833333328,239.0983763888886,0.7745888888888883
134.0,2254.271916666661,239.53446388888858,0.7759888888888883
134.1,2256.9452499999943,239.97343055555524,0.7773958333333326
134.2,2259.690166666661,240.41716388888855,0.7788180555555547
134.3,2262.448083333328,240.87313611111085,0.780281944444444
134.4,2265.2176666666614,241.32425833333306,0.7817347222222217
134.5,2268.0564999999947,241.77480833333303,0.7831930555555549
134.6,2270.981166666661,242.23424166666635,0.7846847222222215
134.7,2273.994666666661,242.68725833333298,0.7861555555555547
134.8,2277.1118333333284,243.16722499999975,0.7877138888888885
134.9,2280.295583333328,243.66473055555528,0.7893291666666662
135.0,2283.509833333328,244.14983055555524,0.7909041666666661
135.1,2286.776333333328,244.65454999999966,0.7925513888888882
135.2,2290.105916666661,245.1862124999996,0.7942888888888882
135.3,2293.520999999995,245.74137499999972,0.796109722222222
135.4,2297.029749999995,246.3454777777775,0.798120833333333
135.5,2300.6304999999948,247.0279555555552,0.8004236111111106
135.6,2304.326833333328,247.75767083333295,0.8028972222222216
135.7,2308.1399999999944,248.48895555555512,0.8053847222222213
135.8,2312.070916666662,249.21819999999974,0.8078736111111108
135.9,2316.0953333333287,249.90108055555527,0.8101930555555551
136.0,2320.2249166666616,250.59398055555522,0.8125597222222216
136.1,2324.470416666661,251.40190416666627,0.8153722222222215
136.2,2328.848749999994,252.24542499999956,0.8183319444444436
136.3,2333.3473333333286,253.09333333333308,0.8213180555555553
136.4,2337.924999999995,253.96689166666636,0.8243888888888884
136.5,2342.5891666666616,254.81597083333298,0.8273944444444438
136.6,2347.399416666661,255.62221666666628,0.8302694444444436
136.7,2352.328666666661,256.4261374999996,0.8331361111111101
136.8,2357.3187499999954,257.2970333333331,0.8362402777777774
136.9,2362.403333333328,258.177108333333,0.8393611111111106
137.0,2367.5982499999946,258.9682944444441,0.8421486111111104
137.1,2372.8517499999944,259.6580611111107,0.8445486111111102
137.2,2378.155999999994,260.3999833333329,0.8471208333333322
137.3,2383.4064166666617,260.817583333333,0.8485708333333326
137.4,2388.5116666666613,260.817583333333,0.8485708333333326
137.5,2393.482166666661,260.817583333333,0.8485708333333326
137.6,2398.0363333333275,260.817583333333,0.8485708333333326
137.7,2401.5579166666607,260.817583333333,0.8485708333333326
137.8,2404.3186666666616,260.817583333333,0.8485708333333326
137.9,2407.3761666666614,260.817583333333,0.8485708333333326
138.0,2411.0494166666613,260.817583333333,0.8485708333333326
138.1,2415.048916666661,260.817583333333,0.8485708333333326
138.2,2419.102166666661,260.817583333333,0.8485708333333326
138.3,2423.130249999995,260.817583333333,0.8485708333333326
138.4,2427.116249999995,260.817583333333,0.8485708333333326
138.5,2431.067583333328,260.887808333333,0.848791666666666
138.6,2435.0094999999947,260.95803333333293,0.8490124999999993
138.7,2438.865666666661,260.95803333333293,0.8490124999999993
138.8,2442.597916666662,260.95803333333293,0.8490124999999993
138.9,2446.300916666662,261.04194999999964,0.8492763888888881
139.0,2450.087249999995,261.34574444444405,0.8502541666666659
139.1,2453.9181666666614,261.78235138888846,0.8516694444444436
139.2,2457.7134999999944,262.2493708333329,0.8531861111111102
139.3,2461.5185833333285,262.6966277777774,0.8546347222222216
139.4,2465.314249999995,262.8998749999996,0.8552874999999993
139.5,2469.080333333328,262.9061555555552,0.8553069444444438
139.6,2472.8272499999944,262.91423055555515,0.8553319444444438
139.7,2476.5310833333274,262.93122222222183,0.8553847222222216
139.8,2480.193333333328,262.9811555555552,0.8555402777777772
139.9,2483.822749999995,263.0886305555552,0.8558763888888883
140.0,2487.4274166666614,263.206483333333,0.8562458333333327
140.1,2490.9729999999945,263.32054444444407,0.8566027777777772
140.2,2494.379999999994,263.4316555555552,0.8569499999999993
140.3,2497.6481666666614,263.56428055555523,0.8573652777777773
140.4,2500.7650833333278,263.7189069444441,0.8578499999999994
140.5,2503.7000833333277,263.8737111111107,0.8583361111111105
140.6,2506.5387499999943,264.02206944444407,0.8588013888888882
140.7,2509.3203333333277,264.1336249999996,0.8591499999999994
140.8,2512.014749999995,264.1914986111107,0.8593305555555549
140.9,2514.632583333328,264.22020972222185,0.8594194444444438
141.0,2517.1614166666614,264.2609638888885,0.8595458333333328
141.1,2519.605333333328,264.3513249999996,0.8598277777777772
141.2,2522.0426666666613,264.62449861111065,0.8606999999999994
141.3,2524.583166666662,265.08722777777746,0.8622041666666664
141.4,2527.241916666662,265.6357499999997,0.8640152777777774
141.5,2529.9846666666617,266.23813333333294,0.8660097222222216
