recording_id,start_s,end_s,Embeddings,Autoencoder,Contrastive,Sequence,Unsupervised,split,Embeddings_support,Autoencoder_support,Contrastive_support,Sequence_support,Unsupervised_support,consensus_support,support_iqr,method_count
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,4.0,14.0,0.9992541887142904,0.0565904888305076,0.9585425165581202,0.0544097313183262,-3.3854781108748786,train,0.14114114114114115,0.6216216216216216,0.12312312312312312,0.6276276276276276,0.6726726726726727,0.6216216216216216,0.4864864864864864,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,6.0,16.0,0.999109420747912,0.1670996823136354,0.9937710957513274,0.3543039185240136,-3.157090760177176,train,0.13813813813813813,0.4774774774774775,0.5675675675675675,0.2072072072072072,0.7087087087087087,0.4774774774774775,0.36036036036036034,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,8.0,18.0,0.9999625489114056,0.1449334205877977,0.9941921956153478,1.1304632195957915,-5.844553291940656,train,0.4264264264264264,0.5225225225225225,0.5825825825825826,0.015015015015015015,0.25225225225225223,0.4264264264264264,0.2702702702702703,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,10.0,20.0,0.9999631145443147,0.3326088771494229,0.994111727191679,1.2210260306450165,-6.022295105530704,train,0.4294294294294294,0.24024024024024024,0.5765765765765766,0.009009009009009009,0.22522522522522523,0.24024024024024024,0.20420420420420418,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,12.0,22.0,0.9999794967763568,0.3325977830914149,0.9973012154088702,1.2424182018719463,-5.674284241354462,train,0.4984984984984985,0.24324324324324326,0.7117117117117117,0.006006006006006006,0.26126126126126126,0.26126126126126126,0.2552552552552552,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,14.0,24.0,0.9999716405095306,0.4079654697785532,0.9947595577258224,1.193385620842937,-5.331658099059761,train,0.4624624624624625,0.15915915915915915,0.6126126126126126,0.012012012012012012,0.27627627627627627,0.27627627627627627,0.30330330330330335,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,16.0,26.0,0.9999906874132762,0.4921250271873308,0.9954725716058868,0.9171162081869804,-4.399838288222578,train,0.5975975975975976,0.12012012012012012,0.6426426426426426,0.04504504504504504,0.34534534534534533,0.34534534534534533,0.47747747747747743,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,18.0,28.0,0.9997805532008228,0.0812782664023282,0.9965883732588598,0.1137622823253429,-2.874828815365332,train,0.21621621621621623,0.5945945945945946,0.6966966966966966,0.5435435435435435,0.7777777777777778,0.5945945945945946,0.15315315315315314,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,20.0,30.0,0.999885065812742,0.1381042823545541,0.9880149100146954,0.0804831950778965,-2.2888128707623303,train,0.30930930930930933,0.5345345345345346,0.4294294294294294,0.5975975975975976,0.93993993993994,0.5345345345345346,0.16816816816816815,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,22.0,32.0,0.9999754762414867,0.1778239041189617,0.9597733399980936,0.1485073965867908,-4.767095031558499,train,0.46846846846846846,0.45645645645645644,0.13513513513513514,0.47147147147147145,0.3213213213213213,0.45645645645645644,0.14714714714714716,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,24.0,34.0,0.9999831693933464,0.2192439211598614,0.948461152105154,0.2160211771352032,-4.858358758176848,train,0.5105105105105106,0.3843843843843844,0.07207207207207207,0.3183183183183183,0.3153153153153153,0.3183183183183183,0.06906906906906907,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,26.0,36.0,0.9999570713572536,0.198029794046538,0.9969525149895158,0.2411803013541287,-4.9844114622565145,train,0.4144144144144144,0.4114114114114114,0.7057057057057057,0.27927927927927926,0.3003003003003003,0.4114114114114114,0.1141141141141141,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,28.0,38.0,0.9999227071758678,0.1916442545893476,0.9963929869568944,0.238329909739018,-4.9801426068980925,train,0.33633633633633636,0.42342342342342343,0.6786786786786787,0.2852852852852853,0.3033033033033033,0.33633633633633636,0.12012012012012013,5
25aa01e1dcbaea32c062e01b0f782c938c34163fc58af14087dfe2f77906c06e,30.0,40.0,0.9999641861290102,0.1856041052658159,0.99257751860552,0.2284353848934753,-4.935508194976147,train,0.43843843843843844,0.44144144144144143,0.5345345345345346,0.2972972972972973,0.30930930930930933,0.43843843843843844,0.1321321321321321,5
